#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
MAR11062	2 MAM02040@c + 1 MAM03663@c <==> 1 MAM01365@c + 1 MAM02125@c + 1 MAM02896@c	MAR11062				biggR:HISARGSERr;vmhreaction:HISARGSERr
MAR11063	1 MAM02040@c + 1 MAM03664@c <==> 1 MAM01370@c + 1 MAM02125@c	MAR11063				biggR:HISASPr;vmhreaction:HISASPr
MAR11064	2 MAM02040@c + 1 MAM03665@c <==> 2 MAM01628@c + 1 MAM02125@c	MAR11064				biggR:HISCYSCYSr;vmhreaction:HISCYSCYSr
MAR11065	2 MAM02040@c + 1 MAM03666@c <==> 1 MAM01307@c + 1 MAM01975@c + 1 MAM02125@c	MAR11065				biggR:HISGLNALAr;vmhreaction:HISGLNALAr
MAR11066	1 MAM02040@c + 1 MAM03667@c <==> 1 MAM01974@c + 1 MAM02125@c	MAR11066				biggR:HISGLUr;vmhreaction:HISGLUr
MAR11067	2 MAM02040@c + 1 MAM03668@c <==> 1 MAM01974@c + 1 MAM01975@c + 1 MAM02125@c	MAR11067				biggR:HISGLUGLNr;vmhreaction:HISGLUGLNr
MAR11068	2 MAM02040@c + 1 MAM03669@c <==> 1 MAM01986@c + 1 MAM02125@c + 1 MAM02426@c	MAR11068				biggR:HISGLYLYSr;vmhreaction:HISGLYLYSr
MAR11069	2 MAM02040@c + 1 MAM03670@c <==> 2 MAM02125@c + 1 MAM02426@c	MAR11069				biggR:HISHISLYSr;vmhreaction:HISHISLYSr
MAR11070	2 MAM02040@c + 1 MAM03671@c <==> 1 MAM01307@c + 1 MAM02125@c + 1 MAM02426@c	MAR11070				biggR:HISLYSALAr;vmhreaction:HISLYSALAr
MAR11071	2 MAM02040@c + 1 MAM03672@c <==> 1 MAM01974@c + 1 MAM02125@c + 1 MAM02426@c	MAR11071				biggR:HISLYSGLUr;vmhreaction:HISLYSGLUr
MAR11072	2 MAM02040@c + 1 MAM03673@c <==> 1 MAM02125@c + 1 MAM02184@c + 1 MAM02426@c	MAR11072				biggR:HISLYSILEr;vmhreaction:HISLYSILEr
MAR11073	2 MAM02040@c + 1 MAM03674@c <==> 1 MAM02125@c + 1 MAM02426@c + 1 MAM02993@c	MAR11073				biggR:HISLYSTHRr;vmhreaction:HISLYSTHRr
MAR11074	2 MAM02040@c + 1 MAM03675@c <==> 1 MAM02125@c + 1 MAM02426@c + 1 MAM03135@c	MAR11074				biggR:HISLYSVALr;vmhreaction:HISLYSVALr
MAR11075	1 MAM02040@c + 1 MAM03676@c <==> 1 MAM02125@c + 1 MAM02471@c	MAR11075				biggR:HISMETr;vmhreaction:HISMETr
MAR11076	2 MAM02040@c + 1 MAM03677@c <==> 1 MAM01975@c + 1 MAM02125@c + 1 MAM02471@c	MAR11076				biggR:HISMETGLNr;vmhreaction:HISMETGLNr
MAR11077	2 MAM02040@c + 1 MAM03678@c <==> 1 MAM01365@c + 1 MAM02125@c + 1 MAM02724@c	MAR11077				biggR:HISPHEARGr;vmhreaction:HISPHEARGr
MAR11078	2 MAM02040@c + 1 MAM03679@c <==> 1 MAM02125@c + 1 MAM02426@c + 1 MAM02770@c	MAR11078				biggR:HISPROLYSr;vmhreaction:HISPROLYSr
MAR11079	2 MAM02040@c + 1 MAM03680@c <==> 2 MAM02125@c + 1 MAM03089@c	MAR11079				biggR:HISTRPHISr;vmhreaction:HISTRPHISr
MAR11080	2 MAM02040@c + 1 MAM03693@c <==> 1 MAM01365@c + 2 MAM02184@c	MAR11080				biggR:ILEARGILEr;vmhreaction:ILEARGILEr
MAR11081	2 MAM02040@c + 1 MAM03694@c <==> 1 MAM01369@c + 1 MAM02125@c + 1 MAM02184@c	MAR11081				biggR:ILEASNHISr;vmhreaction:ILEASNHISr
MAR11082	1 MAM02040@c + 1 MAM03695@c <==> 1 MAM01370@c + 1 MAM02184@c	MAR11082				biggR:ILEASPr;vmhreaction:ILEASPr
MAR11083	2 MAM02040@c + 1 MAM03696@c <==> 1 MAM01974@c + 1 MAM01975@c + 1 MAM02184@c	MAR11083				biggR:ILEGLNGLUr;vmhreaction:ILEGLNGLUr
MAR11084	2 MAM02040@c + 1 MAM03697@c <==> 1 MAM01365@c + 1 MAM01986@c + 1 MAM02184@c	MAR11084				biggR:ILEGLYARGr;vmhreaction:ILEGLYARGr
MAR11085	2 MAM02040@c + 1 MAM03698@c <==> 1 MAM02184@c + 1 MAM02426@c + 1 MAM02770@c	MAR11085				biggR:ILEPROLYSr;vmhreaction:ILEPROLYSr
MAR11086	2 MAM02040@c + 1 MAM03699@c <==> 1 MAM01365@c + 1 MAM02184@c + 1 MAM02896@c	MAR11086				biggR:ILESERARGr;vmhreaction:ILESERARGr
MAR11087	2 MAM02040@c + 1 MAM03700@c <==> 1 MAM02184@c + 1 MAM03089@c + 1 MAM03101@c	MAR11087				biggR:ILETRPTYRr;vmhreaction:ILETRPTYRr
MAR11088	2 MAM02040@c + 1 MAM03711@c <==> 1 MAM01307@c + 1 MAM01365@c + 1 MAM02360@c	MAR11088				biggR:LEUALAARGr;vmhreaction:LEUALAARGr
MAR11089	2 MAM02040@c + 1 MAM03712@c <==> 1 MAM01369@c + 1 MAM01370@c + 1 MAM02360@c	MAR11089				biggR:LEUASNASPr;vmhreaction:LEUASNASPr
MAR11090	2 MAM02040@c + 1 MAM03713@c <==> 1 MAM01370@c + 1 MAM02360@c + 1 MAM02426@c	MAR11090				biggR:LEUASPLYSr;vmhreaction:LEUASPLYSr
MAR11091	2 MAM02040@c + 1 MAM03716@c <==> 2 MAM02360@c + 1 MAM03089@c	MAR11091				biggR:LEULEUTRPr;vmhreaction:LEULEUTRPr
MAR11092	1 MAM02040@c + 1 MAM03717@c <==> 1 MAM02360@c + 1 MAM02770@c	MAR11092				biggR:LEUPROr;vmhreaction:LEUPROr
MAR11093	2 MAM02040@c + 1 MAM03718@c <==> 1 MAM01365@c + 1 MAM02360@c + 1 MAM02770@c	MAR11093				biggR:LEUPROARGr;vmhreaction:LEUPROARGr
MAR11094	2 MAM02040@c + 1 MAM03719@c <==> 1 MAM02360@c + 1 MAM02896@c + 1 MAM03089@c	MAR11094				biggR:LEUSERTRPr;vmhreaction:LEUSERTRPr
MAR11095	1 MAM02040@c + 1 MAM03720@c <==> 1 MAM02360@c + 1 MAM03089@c	MAR11095				biggR:LEUTRPr;vmhreaction:LEUTRPr
MAR11096	2 MAM02040@c + 1 MAM03721@c <==> 1 MAM01365@c + 1 MAM02360@c + 1 MAM03089@c	MAR11096				biggR:LEUTRPARGr;vmhreaction:LEUTRPARGr
MAR11097	2 MAM02040@c + 1 MAM03722@c <==> 1 MAM02360@c + 2 MAM03101@c	MAR11097				biggR:LEUTYRTYRr;vmhreaction:LEUTYRTYRr
MAR11098	1 MAM02040@c + 1 MAM03723@c <==> 1 MAM02360@c + 1 MAM03135@c	MAR11098				biggR:LEUVALr;vmhreaction:LEUVALr
MAR11099	1 MAM02039@c + 2 MAM02040@c + 1 MAM03738@c <==> 1 MAM01365@c + 1 MAM02360@c + 1 MAM02426@c	MAR11099				biggR:LYSARGLEUr;vmhreaction:LYSARGLEUr
MAR11100	2 MAM02040@c + 1 MAM03739@c <==> 1 MAM01628@c + 1 MAM02125@c + 1 MAM02426@c	MAR11100				biggR:LYSCYSHISr;vmhreaction:LYSCYSHISr
MAR11101	2 MAM02040@c + 1 MAM03740@c <==> 1 MAM01975@c + 1 MAM02426@c + 1 MAM02724@c	MAR11101				biggR:LYSGLNPHEr;vmhreaction:LYSGLNPHEr
MAR11102	2 MAM02040@c + 1 MAM03741@c <==> 2 MAM01974@c + 1 MAM02426@c	MAR11102				biggR:LYSGLUGLUr;vmhreaction:LYSGLUGLUr
MAR11103	2 MAM02040@c + 1 MAM03742@c <==> 3 MAM02426@c	MAR11103				biggR:LYSLYSLYSr;vmhreaction:LYSLYSLYSr
MAR11104	2 MAM02040@c + 1 MAM03743@c <==> 1 MAM02184@c + 1 MAM02426@c + 1 MAM02724@c	MAR11104				biggR:LYSPHEILEr;vmhreaction:LYSPHEILEr
MAR11105	2 MAM02040@c + 1 MAM03744@c <==> 1 MAM01365@c + 1 MAM02426@c + 1 MAM03089@c	MAR11105				biggR:LYSTRPARGr;vmhreaction:LYSTRPARGr
MAR11106	2 MAM02040@c + 1 MAM03745@c <==> 1 MAM02184@c + 1 MAM02426@c + 1 MAM03101@c	MAR11106				biggR:LYSTYRILEr;vmhreaction:LYSTYRILEr
MAR11107	2 MAM02040@c + 1 MAM03746@c <==> 1 MAM02426@c + 1 MAM02724@c + 1 MAM03135@c	MAR11107				biggR:LYSVALPHEr;vmhreaction:LYSVALPHEr
MAR11108	2 MAM02040@c + 1 MAM03747@c <==> 1 MAM02426@c + 1 MAM03089@c + 1 MAM03135@c	MAR11108				biggR:LYSVALTRPr;vmhreaction:LYSVALTRPr
MAR11109	2 MAM02040@c + 1 MAM03760@c <==> 1 MAM01365@c + 1 MAM02360@c + 1 MAM02471@c	MAR11109				biggR:METARGLEUr;vmhreaction:METARGLEUr
MAR11110	2 MAM02040@c + 1 MAM03761@c <==> 1 MAM01369@c + 1 MAM02471@c + 1 MAM03101@c	MAR11110				biggR:METASNTYRr;vmhreaction:METASNTYRr
MAR11111	2 MAM02040@c + 1 MAM03762@c <==> 1 MAM01975@c + 1 MAM02471@c + 1 MAM03101@c	MAR11111				biggR:METGLNTYRr;vmhreaction:METGLNTYRr
MAR11112	2 MAM02040@c + 1 MAM03763@c <==> 1 MAM01365@c + 1 MAM01986@c + 1 MAM02471@c	MAR11112				biggR:METGLYARGr;vmhreaction:METGLYARGr
MAR11113	2 MAM02040@c + 1 MAM03764@c <==> 1 MAM02125@c + 1 MAM02426@c + 1 MAM02471@c	MAR11113				biggR:METHISLYSr;vmhreaction:METHISLYSr
MAR11114	2 MAM02040@c + 1 MAM03767@c <==> 1 MAM02184@c + 2 MAM02471@c	MAR11114				biggR:METMETILEr;vmhreaction:METMETILEr
MAR11115	2 MAM02040@c + 1 MAM03768@c <==> 1 MAM01365@c + 1 MAM02471@c + 1 MAM02724@c	MAR11115				biggR:METPHEARGr;vmhreaction:METPHEARGr
MAR11116	2 MAM02040@c + 1 MAM03769@c <==> 1 MAM02471@c + 1 MAM02724@c + 1 MAM03089@c	MAR11116				biggR:METTRPPHEr;vmhreaction:METTRPPHEr
MAR11117	2 MAM02040@c + 1 MAM03864@c <==> 1 MAM01369@c + 1 MAM02471@c + 1 MAM02724@c	MAR11117				biggR:PHEASNMETr;vmhreaction:PHEASNMETr
MAR11118	1 MAM02040@c + 1 MAM03865@c <==> 1 MAM01370@c + 1 MAM02724@c	MAR11118				biggR:PHEASPr;vmhreaction:PHEASPr
MAR11119	2 MAM02040@c + 1 MAM03866@c <==> 1 MAM01975@c + 2 MAM02724@c	MAR11119				biggR:PHEGLNPHEr;vmhreaction:PHEGLNPHEr
MAR11120	1 MAM02040@c + 1 MAM03867@c <==> 1 MAM02360@c + 1 MAM02724@c	MAR11120				biggR:PHELEUr;vmhreaction:PHELEUr
MAR11121	2 MAM02040@c + 1 MAM03868@c <==> 1 MAM01370@c + 1 MAM02360@c + 1 MAM02724@c	MAR11121				biggR:PHELEUASPr;vmhreaction:PHELEUASPr
MAR11122	2 MAM02040@c + 1 MAM03869@c <==> 1 MAM02125@c + 1 MAM02360@c + 1 MAM02724@c	MAR11122				biggR:PHELEUHISr;vmhreaction:PHELEUHISr
MAR11123	2 MAM02040@c + 1 MAM03870@c <==> 1 MAM01307@c + 1 MAM02426@c + 1 MAM02724@c	MAR11123				biggR:PHELYSALAr;vmhreaction:PHELYSALAr
MAR11124	2 MAM02040@c + 1 MAM03871@c <==> 1 MAM02426@c + 1 MAM02724@c + 1 MAM02770@c	MAR11124				biggR:PHELYSPROr;vmhreaction:PHELYSPROr
MAR11125	1 MAM02040@c + 1 MAM03872@c <==> 2 MAM02724@c	MAR11125				biggR:PHEPHEr;vmhreaction:PHEPHEr
MAR11126	2 MAM02040@c + 1 MAM03873@c <==> 1 MAM01369@c + 2 MAM02724@c	MAR11126				biggR:PHEPHEASNr;vmhreaction:PHEPHEASNr
MAR11127	2 MAM02040@c + 1 MAM03874@c <==> 2 MAM02724@c + 1 MAM02993@c	MAR11127				biggR:PHEPHETHRr;vmhreaction:PHEPHETHRr
MAR11128	2 MAM02040@c + 1 MAM03875@c <==> 1 MAM01365@c + 1 MAM02724@c + 1 MAM02770@c	MAR11128				biggR:PHEPROARGr;vmhreaction:PHEPROARGr
MAR11129	2 MAM02040@c + 1 MAM03876@c <==> 1 MAM02724@c + 1 MAM02896@c + 1 MAM03089@c	MAR11129				biggR:PHESERTRPr;vmhreaction:PHESERTRPr
MAR11130	2 MAM02040@c + 1 MAM03877@c <==> 1 MAM02426@c + 1 MAM02724@c + 1 MAM02993@c	MAR11130				biggR:PHETHRLYSr;vmhreaction:PHETHRLYSr
MAR11131	2 MAM02040@c + 1 MAM03878@c <==> 1 MAM02360@c + 1 MAM02724@c + 1 MAM03089@c	MAR11131				biggR:PHETRPLEUr;vmhreaction:PHETRPLEUr
MAR11132	1 MAM02040@c + 1 MAM03879@c <==> 1 MAM02724@c + 1 MAM03101@c	MAR11132				biggR:PHETYRr;vmhreaction:PHETYRr
MAR11133	2 MAM02040@c + 1 MAM03880@c <==> 1 MAM01975@c + 1 MAM02724@c + 1 MAM03101@c	MAR11133				biggR:PHETYRGLNr;vmhreaction:PHETYRGLNr
MAR11134	2 MAM02040@c + 1 MAM03881@c <==> 1 MAM02426@c + 1 MAM02724@c + 1 MAM03101@c	MAR11134				biggR:PHETYRLYSr;vmhreaction:PHETYRLYSr
MAR11135	2 MAM02040@c + 1 MAM03888@c <==> 1 MAM01365@c + 1 MAM01370@c + 1 MAM02770@c	MAR11135				biggR:PROARGASPr;vmhreaction:PROARGASPr
MAR11136	2 MAM02040@c + 1 MAM03889@c <==> 1 MAM01365@c + 1 MAM01628@c + 1 MAM02770@c	MAR11136				biggR:PROARGCYSr;vmhreaction:PROARGCYSr
MAR11137	2 MAM02040@c + 1 MAM03890@c <==> 1 MAM01369@c + 1 MAM01628@c + 1 MAM02770@c	MAR11137				biggR:PROASNCYSr;vmhreaction:PROASNCYSr
MAR11138	1 MAM02040@c + 1 MAM03891@c <==> 1 MAM01628@c + 1 MAM02770@c	MAR11138				biggR:PROCYSr;vmhreaction:PROCYSr
MAR11139	2 MAM02040@c + 1 MAM03894@c <==> 1 MAM01975@c + 2 MAM02770@c	MAR11139				biggR:PROGLNPROr;vmhreaction:PROGLNPROr
MAR11140	2 MAM02040@c + 1 MAM03895@c <==> 1 MAM01974@c + 1 MAM02426@c + 1 MAM02770@c	MAR11140				biggR:PROGLULYSr;vmhreaction:PROGLULYSr
MAR11141	1 MAM02040@c + 1 MAM03897@c <==> 1 MAM02125@c + 1 MAM02770@c	MAR11141				biggR:PROHISr;vmhreaction:PROHISr
MAR11142	2 MAM02040@c + 1 MAM03898@c <==> 1 MAM02039@c + 1 MAM02125@c + 1 MAM02770@c + 1 MAM03101@c	MAR11142				biggR:PROHISTYRr;vmhreaction:PROHISTYRr
MAR11143	2 MAM02040@c + 1 MAM03899@c <==> 1 MAM01365@c + 1 MAM02360@c + 1 MAM02770@c	MAR11143				biggR:PROLEUARGr;vmhreaction:PROLEUARGr
MAR11144	2 MAM02040@c + 1 MAM03900@c <==> 1 MAM02426@c + 2 MAM02770@c	MAR11144				biggR:PROLYSPROr;vmhreaction:PROLYSPROr
MAR11145	1 MAM02040@c + 1 MAM03901@c <==> 1 MAM02724@c + 1 MAM02770@c	MAR11145				biggR:PROPHEr;vmhreaction:PROPHEr
MAR11146	2 MAM02040@c + 1 MAM03902@c <==> 1 MAM01365@c + 2 MAM02770@c	MAR11146				biggR:PROPROARGr;vmhreaction:PROPROARGr
MAR11147	2 MAM02040@c + 1 MAM03903@c <==> 3 MAM02770@c	MAR11147				biggR:PROPROPROr;vmhreaction:PROPROPROr
MAR11148	2 MAM02040@c + 1 MAM03904@c <==> 1 MAM02426@c + 1 MAM02770@c + 1 MAM03089@c	MAR11148				biggR:PROTRPLYSr;vmhreaction:PROTRPLYSr
MAR11149	2 MAM02040@c + 1 MAM03905@c <==> 1 MAM02770@c + 1 MAM02993@c + 1 MAM03089@c	MAR11149				biggR:PROTRPTHRr;vmhreaction:PROTRPTHRr
MAR11150	2 MAM02040@c + 1 MAM03906@c <==> 1 MAM01975@c + 1 MAM02770@c + 1 MAM03135@c	MAR11150				biggR:PROVALGLNr;vmhreaction:PROVALGLNr
MAR11151	2 MAM02040@c + 1 MAM03925@c <==> 1 MAM01307@c + 1 MAM01365@c + 1 MAM02896@c	MAR11151				biggR:SERARGALAr;vmhreaction:SERARGALAr
MAR11152	2 MAM02040@c + 1 MAM03926@c <==> 1 MAM01365@c + 1 MAM02896@c + 1 MAM03089@c	MAR11152				biggR:SERARGTRPr;vmhreaction:SERARGTRPr
MAR11153	2 MAM02040@c + 1 MAM03927@c <==> 1 MAM01365@c + 1 MAM01628@c + 1 MAM02896@c	MAR11153				biggR:SERCYSARGr;vmhreaction:SERCYSARGr
MAR11154	2 MAM02040@c + 1 MAM03928@c <==> 1 MAM01974@c + 1 MAM01986@c + 1 MAM02896@c	MAR11154				biggR:SERGLYGLUr;vmhreaction:SERGLYGLUr
MAR11155	2 MAM02040@c + 1 MAM03929@c <==> 1 MAM02125@c + 1 MAM02426@c + 1 MAM02896@c	MAR11155				biggR:SERLYSHISr;vmhreaction:SERLYSHISr
MAR11156	2 MAM02040@c + 1 MAM03930@c <==> 1 MAM02426@c + 1 MAM02724@c + 1 MAM02896@c	MAR11156				biggR:SERPHELYSr;vmhreaction:SERPHELYSr
MAR11157	2 MAM02040@c + 1 MAM03931@c <==> 1 MAM02125@c + 1 MAM02896@c + 1 MAM03089@c	MAR11157				biggR:SERTRPHISr;vmhreaction:SERTRPHISr
MAR11158	2 MAM02040@c + 1 MAM03983@c <==> 1 MAM01365@c + 1 MAM02993@c + 1 MAM03101@c	MAR11158				biggR:THRARGTYRr;vmhreaction:THRARGTYRr
MAR11159	2 MAM02040@c + 1 MAM03984@c <==> 1 MAM01369@c + 1 MAM02993@c + 1 MAM03101@c	MAR11159				biggR:THRASNTYRr;vmhreaction:THRASNTYRr
MAR11160	2 MAM02040@c + 1 MAM03986@c <==> 1 MAM01974@c + 1 MAM01975@c + 1 MAM02993@c	MAR11160				biggR:THRGLNGLUr;vmhreaction:THRGLNGLUr
MAR11161	2 MAM02040@c + 1 MAM03987@c <==> 1 MAM01975@c + 1 MAM02993@c + 1 MAM03101@c	MAR11161				biggR:THRGLNTYRr;vmhreaction:THRGLNTYRr
MAR11162	2 MAM02040@c + 1 MAM03988@c <==> 2 MAM02125@c + 1 MAM02993@c	MAR11162				biggR:THRHISHISr;vmhreaction:THRHISHISr
MAR11163	2 MAM02040@c + 1 MAM03989@c <==> 1 MAM01365@c + 1 MAM02184@c + 1 MAM02993@c	MAR11163				biggR:THRILEARGr;vmhreaction:THRILEARGr
MAR11164	2 MAM02040@c + 1 MAM03990@c <==> 1 MAM01365@c + 1 MAM02471@c + 1 MAM02993@c	MAR11164				biggR:THRMETARGr;vmhreaction:THRMETARGr
MAR11165	2 MAM02040@c + 1 MAM03991@c <==> 1 MAM01365@c + 1 MAM02724@c + 1 MAM02993@c	MAR11165				biggR:THRPHEARGr;vmhreaction:THRPHEARGr
MAR11166	2 MAM02040@c + 1 MAM03992@c <==> 1 MAM01365@c + 1 MAM02896@c + 1 MAM02993@c	MAR11166				biggR:THRSERARGr;vmhreaction:THRSERARGr
MAR11167	2 MAM02040@c + 1 MAM03993@c <==> 1 MAM01365@c + 2 MAM02993@c	MAR11167				biggR:THRTHRARGr;vmhreaction:THRTHRARGr
MAR11168	2 MAM02040@c + 1 MAM03994@c <==> 1 MAM02471@c + 1 MAM02993@c + 1 MAM03101@c	MAR11168				biggR:THRTYRMETr;vmhreaction:THRTYRMETr
MAR11169	2 MAM02040@c + 1 MAM04008@c <==> 1 MAM01307@c + 1 MAM02770@c + 1 MAM03089@c	MAR11169				biggR:TRPALAPROr;vmhreaction:TRPALAPROr
MAR11170	2 MAM02040@c + 1 MAM04009@c <==> 1 MAM01307@c + 1 MAM01365@c + 1 MAM03089@c	MAR11170				biggR:TRPARGALAr;vmhreaction:TRPARGALAr
MAR11171	2 MAM02040@c + 1 MAM04010@c <==> 2 MAM01370@c + 1 MAM03089@c	MAR11171				biggR:TRPASPASPr;vmhreaction:TRPASPASPr
MAR11172	2 MAM02040@c + 1 MAM04011@c <==> 2 MAM01975@c + 1 MAM03089@c	MAR11172				biggR:TRPGLNGLNr;vmhreaction:TRPGLNGLNr
MAR11173	2 MAM02040@c + 1 MAM04012@c <==> 1 MAM01974@c + 1 MAM01986@c + 1 MAM03089@c	MAR11173				biggR:TRPGLUGLYr;vmhreaction:TRPGLUGLYr
MAR11174	2 MAM02040@c + 1 MAM04013@c <==> 1 MAM01974@c + 1 MAM02360@c + 1 MAM03089@c	MAR11174				biggR:TRPGLULEUr;vmhreaction:TRPGLULEUr
MAR11175	2 MAM02040@c + 1 MAM04014@c <==> 1 MAM01974@c + 1 MAM02770@c + 1 MAM03089@c	MAR11175				biggR:TRPGLUPROr;vmhreaction:TRPGLUPROr
MAR11176	2 MAM02040@c + 1 MAM04015@c <==> 1 MAM01974@c + 1 MAM03089@c + 1 MAM03101@c	MAR11176				biggR:TRPGLUTYRr;vmhreaction:TRPGLUTYRr
MAR11177	1 MAM03089@c + 1 MAM03626@c <==> 1 MAM02040@c + 1 MAM04017@c	MAR11177				biggR:TRPGLYLEUr;vmhreaction:TRPGLYLEUr
MAR11178	1 MAM03089@c + 1 MAM03629@c <==> 1 MAM02040@c + 1 MAM04018@c	MAR11178				biggR:TRPGLYPHEr;vmhreaction:TRPGLYPHEr
MAR11179	2 MAM02040@c + 1 MAM04019@c <==> 1 MAM01986@c + 1 MAM03089@c + 1 MAM03135@c	MAR11179				biggR:TRPGLYVALr;vmhreaction:TRPGLYVALr
MAR11180	2 MAM02040@c + 1 MAM04020@c <==> 1 MAM02125@c + 1 MAM02471@c + 1 MAM03089@c	MAR11180				biggR:TRPHISMETr;vmhreaction:TRPHISMETr
MAR11181	2 MAM02040@c + 1 MAM04021@c <==> 1 MAM02184@c + 1 MAM02426@c + 1 MAM03089@c	MAR11181				biggR:TRPILELYSr;vmhreaction:TRPILELYSr
MAR11182	2 MAM02040@c + 1 MAM04022@c <==> 1 MAM02184@c + 2 MAM03089@c	MAR11182				biggR:TRPILETRPr;vmhreaction:TRPILETRPr
MAR11183	2 MAM02040@c + 1 MAM04023@c <==> 1 MAM02360@c + 1 MAM03089@c + 1 MAM03135@c	MAR11183				biggR:TRPLEUVALr;vmhreaction:TRPLEUVALr
MAR11184	1 MAM02040@c + 1 MAM04024@c <==> 1 MAM02426@c + 1 MAM03089@c	MAR11184				biggR:TRPLYSr;vmhreaction:TRPLYSr
MAR11185	2 MAM02040@c + 1 MAM04025@c <==> 1 MAM01365@c + 1 MAM02471@c + 1 MAM03089@c	MAR11185				biggR:TRPMETARGr;vmhreaction:TRPMETARGr
MAR11186	2 MAM02040@c + 1 MAM04026@c <==> 1 MAM02471@c + 1 MAM03089@c + 1 MAM03135@c	MAR11186				biggR:TRPMETVALr;vmhreaction:TRPMETVALr
MAR11187	1 MAM02040@c + 1 MAM04027@c <==> 1 MAM02724@c + 1 MAM03089@c	MAR11187				biggR:TRPPHEr;vmhreaction:TRPPHEr
MAR11188	1 MAM03089@c + 1 MAM03896@c <==> 1 MAM02039@c + 1 MAM02040@c + 1 MAM04028@c	MAR11188				biggR:TRPPROGLYr;vmhreaction:TRPPROGLYr
MAR11189	2 MAM02040@c + 1 MAM04029@c <==> 1 MAM02360@c + 1 MAM02770@c + 1 MAM03089@c	MAR11189				biggR:TRPPROLEUr;vmhreaction:TRPPROLEUr
MAR11190	2 MAM02040@c + 1 MAM04030@c <==> 1 MAM02770@c + 1 MAM03089@c + 1 MAM03135@c	MAR11190				biggR:TRPPROVALr;vmhreaction:TRPPROVALr
MAR11191	2 MAM02040@c + 1 MAM04031@c <==> 1 MAM02896@c + 1 MAM03089@c + 1 MAM03101@c	MAR11191				biggR:TRPSERTYRr;vmhreaction:TRPSERTYRr
MAR11192	2 MAM02040@c + 1 MAM04032@c <==> 1 MAM01974@c + 1 MAM02993@c + 1 MAM03089@c	MAR11192				biggR:TRPTHRGLUr;vmhreaction:TRPTHRGLUr
MAR11193	2 MAM02040@c + 1 MAM04033@c <==> 1 MAM02184@c + 1 MAM02993@c + 1 MAM03089@c	MAR11193				biggR:TRPTHRILEr;vmhreaction:TRPTHRILEr
MAR11194	2 MAM02040@c + 1 MAM04034@c <==> 1 MAM02993@c + 1 MAM03089@c + 1 MAM03101@c	MAR11194				biggR:TRPTHRTYRr;vmhreaction:TRPTHRTYRr
MAR11195	2 MAM02040@c + 1 MAM04035@c <==> 1 MAM01975@c + 1 MAM03089@c + 1 MAM03101@c	MAR11195				biggR:TRPTYRGLNr;vmhreaction:TRPTYRGLNr
MAR11196	2 MAM02040@c + 1 MAM04036@c <==> 1 MAM03089@c + 2 MAM03101@c	MAR11196				biggR:TRPTYRTYRr;vmhreaction:TRPTYRTYRr
MAR11197	2 MAM02040@c + 1 MAM04037@c <==> 1 MAM01370@c + 1 MAM03089@c + 1 MAM03135@c	MAR11197				biggR:TRPVALASPr;vmhreaction:TRPVALASPr
MAR11198	1 MAM02040@c + 1 MAM04043@c <==> 1 MAM01307@c + 1 MAM03101@c	MAR11198				biggR:TYRALAr;vmhreaction:TYRALAr
MAR11199	2 MAM02040@c + 1 MAM04044@c <==> 1 MAM01307@c + 1 MAM02724@c + 1 MAM03101@c	MAR11199				biggR:TYRALAPHEr;vmhreaction:TYRALAPHEr
MAR11200	2 MAM02040@c + 1 MAM04045@c <==> 1 MAM01365@c + 1 MAM01974@c + 1 MAM03101@c	MAR11200				biggR:TYRARGGLUr;vmhreaction:TYRARGGLUr
MAR11201	2 MAM02040@c + 1 MAM04046@c <==> 1 MAM01365@c + 1 MAM02896@c + 1 MAM03101@c	MAR11201				biggR:TYRARGSERr;vmhreaction:TYRARGSERr
MAR11202	2 MAM02040@c + 1 MAM04047@c <==> 1 MAM01365@c + 1 MAM01370@c + 1 MAM03101@c	MAR11202				biggR:TYRASPARGr;vmhreaction:TYRASPARGr
MAR11203	2 MAM02040@c + 1 MAM04048@c <==> 1 MAM01628@c + 1 MAM01986@c + 1 MAM03101@c	MAR11203				biggR:TYRCYSGLYr;vmhreaction:TYRCYSGLYr
MAR11204	2 MAM02040@c + 1 MAM04049@c <==> 1 MAM01628@c + 1 MAM02993@c + 1 MAM03101@c	MAR11204				biggR:TYRCYSTHRr;vmhreaction:TYRCYSTHRr
MAR11205	1 MAM02040@c + 1 MAM04050@c <==> 1 MAM01974@c + 1 MAM03101@c	MAR11205				biggR:TYRGLUr;vmhreaction:TYRGLUr
MAR11206	2 MAM02040@c + 1 MAM04051@c <==> 1 MAM01365@c + 1 MAM02360@c + 1 MAM03101@c	MAR11206				biggR:TYRLEUARGr;vmhreaction:TYRLEUARGr
MAR11207	2 MAM02040@c + 1 MAM04052@c <==> 1 MAM02724@c + 2 MAM03101@c	MAR11207				biggR:TYRPHETYRr;vmhreaction:TYRPHETYRr
MAR11208	1 MAM02040@c + 1 MAM04053@c <==> 1 MAM02993@c + 1 MAM03101@c	MAR11208				biggR:TYRTHRr;vmhreaction:TYRTHRr
MAR11209	2 MAM02040@c + 1 MAM04054@c <==> 1 MAM02724@c + 1 MAM03089@c + 1 MAM03101@c	MAR11209				biggR:TYRTRPPHEr;vmhreaction:TYRTRPPHEr
