#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
mnxr95280c2c3	1 MNXM9107@MNXC2 <==> 1 MNXM9107@MNXC3	MAR08158	MNXR95280			biggR:ACN13ACNGALGBSIDEte;bigg.reaction:ACN13ACNGALGBSIDEte;bigg.reaction:ACN13ACNGALGBSIDEtg;bigg.reaction:EX_acn13acngalgbside_hs_e;bigg.reaction:R_ACN13ACNGALGBSIDEte;bigg.reaction:R_ACN13ACNGALGBSIDEtg;bigg.reaction:R_EX_acn13acngalgbside_hs_e;biggR:ACN13ACNGALGBSIDEtg;biggR:EX_acn13acngalgbside_hs_e;biggR:R_ACN13ACNGALGBSIDEte;biggR:R_ACN13ACNGALGBSIDEtg;biggR:R_EX_acn13acngalgbside_hs_e
mnxr95280c3c15	1 MNXM9107@MNXC15 <==> 1 MNXM9107@MNXC3	MAR08157	MNXR95280			biggR:ACN13ACNGALGBSIDEte;bigg.reaction:ACN13ACNGALGBSIDEte;bigg.reaction:ACN13ACNGALGBSIDEtg;bigg.reaction:EX_acn13acngalgbside_hs_e;bigg.reaction:R_ACN13ACNGALGBSIDEte;bigg.reaction:R_ACN13ACNGALGBSIDEtg;bigg.reaction:R_EX_acn13acngalgbside_hs_e;biggR:ACN13ACNGALGBSIDEtg;biggR:EX_acn13acngalgbside_hs_e;biggR:R_ACN13ACNGALGBSIDEte;biggR:R_ACN13ACNGALGBSIDEtg;biggR:R_EX_acn13acngalgbside_hs_e
mnxr95282c2b	1 MNXM9108@MNXC2 <==> 1 MNXM9108@BOUNDARY	MAR09249	MNXR95282			biggR:ACN23ACNGALGBSIDEte;bigg.reaction:ACN23ACNGALGBSIDEte;bigg.reaction:ACN23ACNGALGBSIDEtg;bigg.reaction:EX_acn23acngalgbside_hs_e;bigg.reaction:R_ACN23ACNGALGBSIDEte;bigg.reaction:R_ACN23ACNGALGBSIDEtg;bigg.reaction:R_EX_acn23acngalgbside_hs_e;biggR:ACN23ACNGALGBSIDEtg;biggR:EX_acn23acngalgbside_hs_e;biggR:R_ACN23ACNGALGBSIDEte;biggR:R_ACN23ACNGALGBSIDEtg;biggR:R_EX_acn23acngalgbside_hs_e
mnxr95282c2c3	1 MNXM9108@MNXC2 <==> 1 MNXM9108@MNXC3	MAR08161	MNXR95282			biggR:ACN23ACNGALGBSIDEte;bigg.reaction:ACN23ACNGALGBSIDEte;bigg.reaction:ACN23ACNGALGBSIDEtg;bigg.reaction:EX_acn23acngalgbside_hs_e;bigg.reaction:R_ACN23ACNGALGBSIDEte;bigg.reaction:R_ACN23ACNGALGBSIDEtg;bigg.reaction:R_EX_acn23acngalgbside_hs_e;biggR:ACN23ACNGALGBSIDEtg;biggR:EX_acn23acngalgbside_hs_e;biggR:R_ACN23ACNGALGBSIDEte;biggR:R_ACN23ACNGALGBSIDEtg;biggR:R_EX_acn23acngalgbside_hs_e
mnxr95282c3c15	1 MNXM9108@MNXC15 <==> 1 MNXM9108@MNXC3	MAR08160	MNXR95282			biggR:ACN23ACNGALGBSIDEte;bigg.reaction:ACN23ACNGALGBSIDEte;bigg.reaction:ACN23ACNGALGBSIDEtg;bigg.reaction:EX_acn23acngalgbside_hs_e;bigg.reaction:R_ACN23ACNGALGBSIDEte;bigg.reaction:R_ACN23ACNGALGBSIDEtg;bigg.reaction:R_EX_acn23acngalgbside_hs_e;biggR:ACN23ACNGALGBSIDEtg;biggR:EX_acn23acngalgbside_hs_e;biggR:R_ACN23ACNGALGBSIDEte;biggR:R_ACN23ACNGALGBSIDEtg;biggR:R_EX_acn23acngalgbside_hs_e
mnxr95286c2b	1 MNXM8553@MNXC2 <==> 1 MNXM8553@BOUNDARY	MAR09251	MNXR95286			biggR:ACNACNGALGBSIDEte;bigg.reaction:ACNACNGALGBSIDEte;bigg.reaction:ACNACNGALGBSIDEtg;bigg.reaction:EX_acnacngalgbside_hs_e;bigg.reaction:R_ACNACNGALGBSIDEte;bigg.reaction:R_ACNACNGALGBSIDEtg;bigg.reaction:R_EX_acnacngalgbside_hs_e;biggR:ACNACNGALGBSIDEtg;biggR:EX_acnacngalgbside_hs_e;biggR:R_ACNACNGALGBSIDEte;biggR:R_ACNACNGALGBSIDEtg;biggR:R_EX_acnacngalgbside_hs_e
mnxr95286c2c3	1 MNXM8553@MNXC2 <==> 1 MNXM8553@MNXC3	MAR08164	MNXR95286			biggR:ACNACNGALGBSIDEte;bigg.reaction:ACNACNGALGBSIDEte;bigg.reaction:ACNACNGALGBSIDEtg;bigg.reaction:EX_acnacngalgbside_hs_e;bigg.reaction:R_ACNACNGALGBSIDEte;bigg.reaction:R_ACNACNGALGBSIDEtg;bigg.reaction:R_EX_acnacngalgbside_hs_e;biggR:ACNACNGALGBSIDEtg;biggR:EX_acnacngalgbside_hs_e;biggR:R_ACNACNGALGBSIDEte;biggR:R_ACNACNGALGBSIDEtg;biggR:R_EX_acnacngalgbside_hs_e
mnxr95286c3c15	1 MNXM8553@MNXC15 <==> 1 MNXM8553@MNXC3	MAR08163	MNXR95286			biggR:ACNACNGALGBSIDEte;bigg.reaction:ACNACNGALGBSIDEte;bigg.reaction:ACNACNGALGBSIDEtg;bigg.reaction:EX_acnacngalgbside_hs_e;bigg.reaction:R_ACNACNGALGBSIDEte;bigg.reaction:R_ACNACNGALGBSIDEtg;bigg.reaction:R_EX_acnacngalgbside_hs_e;biggR:ACNACNGALGBSIDEtg;biggR:EX_acnacngalgbside_hs_e;biggR:R_ACNACNGALGBSIDEte;biggR:R_ACNACNGALGBSIDEtg;biggR:R_EX_acnacngalgbside_hs_e
mnxr95377c3	1 MNXM26@MNXC3 + 1 MNXM741175@MNXC3 <==> 1 MNXM817@MNXC3 + 1 WATER@MNXC3	MAR08425	MNXR95377	3.5.1.14;3.5.1.16;3.5.1.17		rheaR:15941;bigg.reaction:ACODA;bigg.reaction:ACODA_1;bigg.reaction:R_ACODA;bigg.reaction:R_ACODA_1;biggR:ACODA;biggR:ACODA_1;biggR:R_ACODA;biggR:R_ACODA_1;kegg.reaction:R00669;keggR:R00669;metacyc.reaction:ACETYLORNDEACET-RXN;metacycR:ACETYLORNDEACET-RXN;rhea:15941;rhea:15942;rhea:15943;rhea:15944;rheaR:15942;rheaR:15943;rheaR:15944;sabiork.reaction:1049;sabiorkR:1049;seed.reaction:rxn00469;seed.reaction:rxn27670;seed.reaction:rxn30596;seedR:rxn00469;seedR:rxn27670;seedR:rxn30596
mnxr95381c2b	1 MNXM1092518@MNXC2 <==> 1 MNXM1092518@BOUNDARY	MAR11350	MNXR95381			seedR:rxn12788;bigg.reaction:ACONCtex;bigg.reaction:ACONCtupp;bigg.reaction:EX_HC00342_e;bigg.reaction:EX_acon_C_e;bigg.reaction:R_ACONCtex;bigg.reaction:R_ACONCtupp;bigg.reaction:R_EX_HC00342_e;bigg.reaction:R_EX_acon_C_e;biggR:ACONCtex;biggR:ACONCtupp;biggR:EX_HC00342_e;biggR:EX_acon_C_e;biggR:R_ACONCtex;biggR:R_ACONCtupp;biggR:R_EX_HC00342_e;biggR:R_EX_acon_C_e;metacyc.reaction:TRANS-RXN-375;metacycR:TRANS-RXN-375;seed.reaction:rxn12788;seed.reaction:rxn30639;seed.reaction:rxn31568;seedR:rxn30639;seedR:rxn31568
mnxr95390c13	1 MNXM1103883@MNXC13 + 1 MNXM1105762@MNXC13 + 6 MNXM1@MNXC13 + 1 MNXM735438@MNXC13 --> 1 MNXM1103943@MNXC13 + 1 MNXM1105936@MNXC13 + 2 WATER@MNXC13	MAR01638	MNXR95390			biggR:ACOX2x;bigg.reaction:ACOX2x;bigg.reaction:R_ACOX2x;biggR:R_ACOX2x
mnxr95410c3	1 MNXM1108073@MNXC3 + 1 WATER@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM727604@MNXC3 + 1 MNXM9@MNXC3	MAR04370	MNXR95410	3.6.1.7		keggR:R01515;bigg.reaction:ACPh;bigg.reaction:ACYP;bigg.reaction:R_ACPh;bigg.reaction:R_ACYP;biggR:ACPh;biggR:ACYP;biggR:R_ACPh;biggR:R_ACYP;kegg.reaction:R01515;seed.reaction:rxn01103;seed.reaction:rxn34191;seedR:rxn01103;seedR:rxn34191
mnxr95412c2b	1 MNXM726103@MNXC2 <==> 1 MNXM726103@BOUNDARY	MAR09920	MNXR95412			seedR:rxn09788;bigg.reaction:ACRNtm;bigg.reaction:ACRNtp;bigg.reaction:ACRNtr;bigg.reaction:EX_acrn_e;bigg.reaction:R_ACRNtm;bigg.reaction:R_ACRNtp;bigg.reaction:R_ACRNtr;bigg.reaction:R_EX_acrn_e;bigg.reaction:R_SK_acrn_c;bigg.reaction:SK_acrn_c;biggR:ACRNtm;biggR:ACRNtp;biggR:ACRNtr;biggR:EX_acrn_e;biggR:R_ACRNtm;biggR:R_ACRNtp;biggR:R_ACRNtr;biggR:R_EX_acrn_e;biggR:R_SK_acrn_c;biggR:SK_acrn_c;seed.reaction:rxn09788;seed.reaction:rxn09867;seedR:rxn09867
