#MetaNetX/TSV/enzymes.tsv 1.1
#reac_ID	complex	LB	UB	direction
GLCptspp	b1101+b2415+b2416+b2417;b1621+b2415+b2416+b2417;b1817+b1818+b1819+b2415+b2416	0	1000	LR
GLCt2pp	b2943	0	1000	LR
GLCtex_copy1	b4036	0	1000	LR
GLCtex_copy2	b0241;b0929;b1377;b2215	-1000	1000	B
GLDBRAN2	b3431	0	1000	LR
GLGC	b3430	0	1000	LR
GLNS	b3870	0	1000	LR
GLNabcpp	b0809+b0810+b0811	0	1000	LR
GLNtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLTPD	b2091	-1000	1000	B
GLU5K	b0242	0	1000	LR
GLUABUTt7pp	b1492	-1000	1000	B
GLUCYS	b2688	0	1000	LR
GLUDC	b1493;b3517	0	1000	LR
GLUDy	b1761;b3212+b3213	-1000	1000	B
GLUN	b0485;b1524	0	1000	LR
GLUNpp	b2957	0	1000	LR
GLUPRT	b2312	0	1000	LR
GLUR	b3967	-1000	1000	B
GLUSy	b3212+b3213	0	1000	LR
GLUTRR	b1210	0	1000	LR
GLUTRS	b2400	0	1000	LR
GLUabcpp	b0652+b0653+b0654+b0655	0	1000	LR
GLUt2rpp	b4077	-1000	1000	B
GLUt4pp	b3653	0	1000	LR
GLUtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLXCL	b0507	0	1000	LR
GLYALDtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLYALDtpp	b3927	-1000	1000	B
GLYAT	b3617	-1000	1000	B
GLYBabcpp	b2128+b2129+b2130+b2131;b2677+b2678+b2679	0	1000	LR
GLYBt2pp	b1801;b4111	0	1000	LR
GLYBt3pp	b0543	0	1000	LR
GLYBtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLYC2Pabcpp	b3450+b3451+b3452+b3453	0	1000	LR
GLYC2Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
GLYC3Pabcpp	b3450+b3451+b3452+b3453	0	1000	LR
GLYC3Pt6pp	b2240	0	1000	LR
GLYC3Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
GLYCAt2rpp	b2789;b3127	-1000	1000	B
GLYCAtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLYCDx	b3945	0	1000	LR
GLYCK	b0514	0	1000	LR
GLYCK2	b3124	0	1000	LR
GLYCL	b0116+b2903+b2904+b2905	0	1000	LR
GLYCLTDx	b1033;b3553	0	1000	LR
GLYCLTDy	b1033;b3553	0	1000	LR
GLYCLTt2rpp	b2975;b3603	-1000	1000	B
GLYCLTt4pp	b4067	0	1000	LR
GLYCLTtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLYCTO2	b2979+b4467+b4468	0	1000	LR
GLYCTO3	b2979+b4467+b4468	0	1000	LR
GLYCTO4	b2979+b4467+b4468	0	1000	LR
GLYCtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLYCtpp	b3927;s0001	-1000	1000	B
GLYK	b3926	0	1000	LR
GLYOX	b0212	0	1000	LR
GLYOX3	b1967	0	1000	LR
GLYt2pp	b1801;b4208	0	1000	LR
GLYt4pp	b0007	0	1000	LR
GLYtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLYtpp	b3927	-1000	1000	B
GMAND	b2053	0	1000	LR
GMHEPAT	b3052	0	1000	LR
GMHEPK	b3052	0	1000	LR
GMHEPPA	b0200	0	1000	LR
GMPR	b0104	0	1000	LR
GMPS	b2507	0	1000	LR
GMPS2	b2507	0	1000	LR
GMPtex	b0241;b0929;b1377;b2215	-1000	1000	B
GND	b2029	0	1000	LR
GNK	b3437;b4268	0	1000	LR
GNP	b2690;b3715	0	1000	LR
GOFUCR	b2052	0	1000	LR
GP4GH	b0049	0	1000	LR
GPDDA1	b3449	0	1000	LR
GPDDA1pp	b2239	0	1000	LR
GPDDA2	b3449	0	1000	LR
GPDDA2pp	b2239	0	1000	LR
GPDDA3	b3449	0	1000	LR
GPDDA3pp	b2239	0	1000	LR
GPDDA4	b3449	0	1000	LR
GPDDA4pp	b2239	0	1000	LR
GPDDA5	b3449	0	1000	LR
GPDDA5pp	b2239	0	1000	LR
GRTT	b0421	0	1000	LR
GRXR	b0849;b1064;b1654;b3610	0	1000	LR
GSNK	b0477	0	1000	LR
GSNt2pp	b2964	0	1000	LR
GSNt3pp	b3662	0	1000	LR
GSNtex	b0241;b0929;b1377;b2215	-1000	1000	B
GSPMDA	b2988	0	1000	LR
GSPMDS	b2988	0	1000	LR
GTHOXtex	b0241;b0929;b1377;b2215	-1000	1000	B
GTHOr	b3500	-1000	1000	B
GTHPi	b1710	0	1000	LR
GTHRDHpp	b3447	0	1000	LR
GTHRDabc2pp	b0886+b0887	0	1000	LR
GTHRDabcpp	b0829+b0830+b0831+b0832	0	1000	LR
GTHRDtex	b0241;b0929;b1377;b2215	-1000	1000	B
GTHS	b2947	0	1000	LR
GTPCI	b2153	0	1000	LR
GTPCII2	b1277	0	1000	LR
GTPDPDP	b3779	0	1000	LR
GTPDPK	b2784	0	1000	LR
GTPHs	s0001	0	1000	LR
GTPtex	b0241;b0929;b1377;b2215	-1000	1000	B
GUACYC		0	1000	LR
GUAD	b2883	0	1000	LR
GUAPRT	b0125;b0238	0	1000	LR
GUAt2pp	b3654	0	1000	LR
GUAtex	b0411	-1000	1000	B
GUAtpp	b4064;b4464	-1000	1000	B
GUI1	b3092	-1000	1000	B
GUI2	b3092	-1000	1000	B
GUR1PPpp		0	1000	LR
H2O2tex	b0241;b0929;b1377;b2215	-1000	1000	B
H2Otex	b0241;b0929;b0957;b1319;b1377;b2215;b3875;s0001	-1000	1000	B
H2Otpp	b0875;s0001	-1000	1000	B
H2SO		0	1000	LR
H2St1pp	s0001	0	1000	LR
H2Stex	b0241;b0929;b1377;b2215	-1000	1000	B
H2tex	b0241;b0929;b1377;b2215	-1000	1000	B
H2tpp	s0001	-1000	1000	B
HACD1	b2341;b3846	-1000	1000	B
HACD2	b2341;b3846	-1000	1000	B
HACD3	b2341;b3846	-1000	1000	B
HACD4	b2341;b3846	-1000	1000	B
HACD5	b2341;b3846	-1000	1000	B
HACD6	b2341;b3846	-1000	1000	B
HACD7	b2341;b3846	-1000	1000	B
HACD8	b2341;b3846	-1000	1000	B
HADPCOADH3	b1395	-1000	1000	B
HBZOPT	b4040	0	1000	LR
HCINNMt2rpp	b0353	-1000	1000	B
HCINNMtex	b0241;b0929;b1377;b2215	-1000	1000	B
HCO3E	b0126;b0339	-1000	1000	B
HCYSMT	b0261	0	1000	LR
HCYSMT2	b0261	0	1000	LR
HDCAtexi	b2344	0	1000	LR
HDCEAtexi	b2344	0	1000	LR
HEMEOS	b0428	0	1000	LR
HEPK1	b3630	0	1000	LR
HEPK2	b3625	0	1000	LR
HEPT1	b3621	0	1000	LR
HEPT2	b3620	0	1000	LR
HEPT3	b3632	0	1000	LR
HEPT4	b3623	0	1000	LR
HETZK	b2104	0	1000	LR
HEX1	b2388	0	1000	LR
HEX4		0	1000	LR
HEX7	b0394	0	1000	LR
HEXt2rpp	b2223	-1000	1000	B
HG2abcpp	b3469	0	1000	LR
HG2t3pp	b3915	0	1000	LR
HG2tex	b0241;b0929;b1377;b2215	-1000	1000	B
HISTD	b2020	0	1000	LR
HISTP	b2022	0	1000	LR
HISabcpp	b2306+b2307+b2308+b2309	0	1000	LR
HISt2rpp	b0112	-1000	1000	B
HIStex	b0241;b0929;b1377;b2215	-1000	1000	B
HKNDDH	b0349	0	1000	LR
HKNTDH	b0349	0	1000	LR
HMBS	b3805	0	1000	LR
HMPK1	b2103;b2418	0	1000	LR
HOMt2pp	b0813;b3824	0	1000	LR
HOMtex	b0241;b0929;b1377;b2215	-1000	1000	B
HOPNTAL	b0352	0	1000	LR
HPACOAT	b1396	0	1000	LR
HPPK2	b0142	0	1000	LR
HPPPNDO	b0348	0	1000	LR
HPPPNt2rpp	b0353	-1000	1000	B
HPPPNtex	b0241;b0929;b1377;b2215	-1000	1000	B
HPYRI	b0508	-1000	1000	B
HPYRP	b1813	0	1000	LR
HPYRRx	b1033;b3553	0	1000	LR
HPYRRy	b1033;b3553	0	1000	LR
HSDy	b0002;b3940	-1000	1000	B
HSK	b0003	0	1000	LR
HSST	b4013	0	1000	LR
HSTPT	b2021	0	1000	LR
HXAND	b2866+b2867+b2868	0	1000	LR
HXAtex	b0241;b0929;b1377;b2215	-1000	1000	B
HXCT	b2221+b2222	0	1000	LR
HXPRT	b0125;b0238	0	1000	LR
HYD1pp	b0972+b0973+b0974;b2719+b2720+b2721+b2722+b2723+b2724;b2994+b2995+b2996+b2997	0	1000	LR
HYD2pp	b0972+b0973+b0974;b2994+b2995+b2996+b2997	0	1000	LR
HYD3pp	b0972+b0973+b0974;b2994+b2995+b2996+b2997	0	1000	LR
HYPOE		0	1000	LR
HYXNtex	b0241;b0929;b1377;b2215	-1000	1000	B
HYXNtpp	b4064;b4464	-1000	1000	B
Htex	b0241;b0929;b1377;b2215	-1000	1000	B
I2FE2SR	b2529+b2530	0	1000	LR
I2FE2SS	b2529+b2530	0	1000	LR
I2FE2SS2	b2529+b2530	0	1000	LR
I2FE2ST	b2528+b2529	0	1000	LR
I4FE4SR	b2529	0	1000	LR
I4FE4ST	b2528+b2529	0	1000	LR
ICDHyr	b1136	-1000	1000	B
ICHORS_copy1	b0593	0	1000	LR
ICHORS_copy2	b2265	-1000	1000	B
ICHORT	b0595	0	1000	LR
ICL	b4015	0	1000	LR
ICYSDS	b2530	0	1000	LR
IDOND	b4267	-1000	1000	B
IDOND2	b4267	0	1000	LR
IDONt2rpp	b4265	-1000	1000	B
IDONtex	b0241;b0929;b1377;b2215	-1000	1000	B
IG3PS	b2023+b2025	0	1000	LR
IGPDH	b2022	0	1000	LR
IGPS	b1262	0	1000	LR
ILETA	b3770	-1000	1000	B
ILEabcpp	b3454+b3455+b3456+b3457+b3460	0	1000	LR
ILEt2rpp	b0401	0	1000	LR
ILEt3pp	b4141	0	1000	LR
ILEtex	b0241;b0929;b1377;b2215	-1000	1000	B
IMPC	b4006	-1000	1000	B
IMPD	b2508	0	1000	LR
IMPtex	b0241;b0929;b1377;b2215	-1000	1000	B
INDOLEt2pp	b3035+b3265+b3266	0	1000	LR
INDOLEt2rpp	b3161	0	1000	LR
INDOLEtex	b0241;b0929;b1377;b2215	-1000	1000	B
INOSTO	b3488	-1000	1000	B
INOSTt4pp	b3679	0	1000	LR
INSH	b0030	0	1000	LR
INSK	b0477	0	1000	LR
INSTtex	b0241;b0929;b1377;b2215	-1000	1000	B
INSt2pp	b2393;b2406;b2964	0	1000	LR
INSt3pp	b3662	0	1000	LR
INStex	b0411	-1000	1000	B
IPDDI	b2889	-1000	1000	B
IPDPS	b0029	0	1000	LR
IPMD	b0073;b1800	0	1000	LR
IPPMIa	b0071+b0072	-1000	1000	B
IPPMIb	b0071+b0072	-1000	1000	B
IPPS	b0074	0	1000	LR
ISETACabcpp	b0365+b0366+b0367;b0933+b0934+b0936	0	1000	LR
ISETACtex	b0241;b0929;b1377;b2215	-1000	1000	B
K2L4Aabcpp	b0914	0	1000	LR
K2L4Aabctex	b0054+b0641+b3199+b3200+b3201+b4261+b4262	0	1000	LR
KARA1	b3774	-1000	1000	B
KARA2	b3774	-1000	1000	B
KAS14	b1095;b2323	0	1000	LR
KAS15	b1091	0	1000	LR
KDOCT2	b0918	0	1000	LR
KDOPP	b3198	0	1000	LR
KDOPS	b1215	0	1000	LR
KDUI	b2843	0	1000	LR
KG6PDC	b3581;b4196	0	1000	LR
Kabcpp	b0696+b0697+b0698;b0696+b0697+b0698+b4513	0	1000	LR
Kt2pp	b1250;b1291+b1363+b3290;b1291+b3290+b3849;b3747	0	1000	LR
Kt3pp	b0047;b0842;b1216;b3350	0	1000	LR
Ktex	b0241;b0929;b1377;b2215	-1000	1000	B
LA4NTpp	b2257	0	1000	LR
LACZ	b0344	0	1000	LR
LACZpp	b2132	0	1000	LR
LADGMDH	b1326	0	1000	LR
LALADGLUtex	b0241;b0929;b1377;b2215	-1000	1000	B
LALADGLUtpp	b0709;b1634;b3496;b4130	0	1000	LR
LALALGLUtex	b0241;b0929;b1377;b2215	-1000	1000	B
LALALGLUtpp	b0709;b1634;b3496;b4130	0	1000	LR
LALDO2x	b3945	0	1000	LR
LALDO3		0	1000	LR
LALGP	b0237	0	1000	LR
LCADi	b1415	0	1000	LR
LCARS	b2799	-1000	1000	B
LCARSyi	b0325	0	1000	LR
LCTSt3ipp	b0070;b1528;b2170	0	1000	LR
LCTStex	b0241;b0929;b1377;b2215	-1000	1000	B
LCTStpp	b0343	0	1000	LR
LDGUNPD	b1285	0	1000	LR
LDH_D	b1380	-1000	1000	B
LDH_D2	b2133	0	1000	LR
LEUTAi	b3770;b4054	0	1000	LR
LEUabcpp	b3454+b3455+b3456+b3457+b3458;b3454+b3455+b3456+b3457+b3460	0	1000	LR
LEUt2rpp	b0401	0	1000	LR
LEUt3pp	b1798;b4141	0	1000	LR
LEUtex	b0241;b0929;b1377;b2215	-1000	1000	B
LGTHL	b1651	0	1000	LR
LIPACabcpp	b0914	0	1000	LR
LIPAHT2ex	b0622	0	1000	LR
LIPAHTex	b0622	0	1000	LR
LIPAMPL	b4386	0	1000	LR
LIPATPT	b4386	0	1000	LR
LIPAabcpp	b0914	0	1000	LR
LIPAabctex	b0054+b0641+b3199+b3200+b3201+b4261+b4262	0	1000	LR
LIPOCT	b0630	0	1000	LR
LIPOS	b0628	0	1000	LR
LIPOt2pp		0	1000	LR
LIPOtex	b0241;b0929;b1377;b2215	-1000	1000	B
LKDRA	b2245	-1000	1000	B
LPADSS	b0182	0	1000	LR
LPLIPAL1A120pp	b0494	0	1000	LR
LPLIPAL1A140pp	b0494	0	1000	LR
LPLIPAL1A141pp	b0494	0	1000	LR
LPLIPAL1A160pp	b0494	0	1000	LR
LPLIPAL1A161pp	b0494	0	1000	LR
LPLIPAL1A180pp	b0494	0	1000	LR
LPLIPAL1A181pp	b0494	0	1000	LR
LPLIPAL1E120pp	b0494	0	1000	LR
LPLIPAL1E140pp	b0494	0	1000	LR
LPLIPAL1E141pp	b0494	0	1000	LR
LPLIPAL1E160pp	b0494	0	1000	LR
LPLIPAL1E161pp	b0494	0	1000	LR
LPLIPAL1E180pp	b0494	0	1000	LR
LPLIPAL1E181pp	b0494	0	1000	LR
LPLIPAL1G120pp	b0494	0	1000	LR
LPLIPAL1G140pp	b0494	0	1000	LR
LPLIPAL1G141pp	b0494	0	1000	LR
LPLIPAL1G160pp	b0494	0	1000	LR
LPLIPAL1G161pp	b0494	0	1000	LR
LPLIPAL1G180pp	b0494	0	1000	LR
LPLIPAL1G181pp	b0494	0	1000	LR
LPLIPAL2A120	b3825	0	1000	LR
LPLIPAL2A140	b3825	0	1000	LR
LPLIPAL2A141	b3825	0	1000	LR
LPLIPAL2A160	b3825	0	1000	LR
LPLIPAL2A161	b3825	0	1000	LR
LPLIPAL2A180	b3825	0	1000	LR
LPLIPAL2A181	b3825	0	1000	LR
LPLIPAL2ATE120	b3825	0	1000	LR
LPLIPAL2ATE140	b3825	0	1000	LR
LPLIPAL2ATE141	b3825	0	1000	LR
LPLIPAL2ATE160	b3825	0	1000	LR
LPLIPAL2ATE161	b3825	0	1000	LR
LPLIPAL2ATE180	b3825	0	1000	LR
LPLIPAL2ATE181	b3825	0	1000	LR
LPLIPAL2ATG120	b3825	0	1000	LR
LPLIPAL2ATG140	b3825	0	1000	LR
LPLIPAL2ATG141	b3825	0	1000	LR
LPLIPAL2ATG160	b3825	0	1000	LR
LPLIPAL2ATG161	b3825	0	1000	LR
LPLIPAL2ATG180	b3825	0	1000	LR
LPLIPAL2ATG181	b3825	0	1000	LR
LPLIPAL2E120	b3825	0	1000	LR
LPLIPAL2E140	b3825	0	1000	LR
LPLIPAL2E141	b3825	0	1000	LR
LPLIPAL2E160	b3825	0	1000	LR
LPLIPAL2E161	b3825	0	1000	LR
LPLIPAL2E180	b3825	0	1000	LR
LPLIPAL2E181	b3825	0	1000	LR
LPLIPAL2G120	b3825	0	1000	LR
LPLIPAL2G140	b3825	0	1000	LR
LPLIPAL2G141	b3825	0	1000	LR
LPLIPAL2G160	b3825	0	1000	LR
LPLIPAL2G161	b3825	0	1000	LR
LPLIPAL2G180	b3825	0	1000	LR
LPLIPAL2G181	b3825	0	1000	LR
LSERDHr	b1539	-1000	1000	B
LYSAM	b4146	-1000	1000	B
LYSDC	b0186;b4131	0	1000	LR
LYSabcpp	b2306+b2307+b2308+b2310	0	1000	LR
LYSt2pp	b2156	0	1000	LR
LYSt3pp	b0874;b2923	0	1000	LR
LYStex	b0241;b0929;b1377;b2215	-1000	1000	B
LYXI	b3903	0	1000	LR
LYXt2pp	b3907	0	1000	LR
LYXtex	b0241;b0929;b1377;b2215	-1000	1000	B
L_LACD2	b0306+b0307+b0308;b3605	0	1000	LR
L_LACD3	b0306+b0307+b0308;b3605	0	1000	LR
L_LACt2rpp	b2975;b3603	-1000	1000	B
L_LACtex	b0241;b0929;b1377;b2215	-1000	1000	B
M1PD	b3600	-1000	1000	B
MACPD	b2323	0	1000	LR
MALCOAMT	b0777	0	1000	LR
MALDDH	b1800	0	1000	LR
MALDt2_2pp	b3528	0	1000	LR
MALDtex	b0241;b0929;b1377;b2215	-1000	1000	B
MALS	b2976;b4014	0	1000	LR
MALTATr	b0459	-1000	1000	B
MALTHXabcpp	b4032+b4033+b4034+b4035	0	1000	LR
MALTHXtexi	b4036	0	1000	LR
MALTPTabcpp	b4032+b4033+b4034+b4035	0	1000	LR
MALTPTtexi	b4036	0	1000	LR
MALTTRabcpp	b4032+b4033+b4034+b4035	0	1000	LR
MALTTRtexi	b4036	0	1000	LR
MALTTTRabcpp	b4032+b4033+b4034+b4035	0	1000	LR
MALTTTRtexi	b4036	0	1000	LR
MALTabcpp	b4032+b4033+b4034+b4035	0	1000	LR
MALTptspp	b1621+b2415+b2416+b2417	0	1000	LR
MALTtexi	b4036	0	1000	LR
MALt2_2pp	b3528	0	1000	LR
MALt2_3pp	b4123;b4138	0	1000	LR
MALt3pp		0	1000	LR
MALtex	b0241;b0929;b1377;b2215	-1000	1000	B
MAN1PT2	b2049	0	1000	LR
MAN6PI	b1613	-1000	1000	B
MAN6Pt6_2pp	b3666	0	1000	LR
MAN6Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
MANAO	b4323	-1000	1000	B
MANGLYCptspp	b0731+b2415+b2416	0	1000	LR
MANGLYCtex	b0241;b0929;b1377;b2215	-1000	1000	B
MANPGH	b0732	0	1000	LR
MANptspp	b1817+b1818+b1819+b2415+b2416	0	1000	LR
MANtex	b0241;b0929;b1377;b2215	-1000	1000	B
MC6PH	b1734	0	1000	LR
MCITD	b0334	0	1000	LR
MCITL2	b0331	-1000	1000	B
MCITS	b0333	0	1000	LR
MCOATA	b1092+b1094	-1000	1000	B
MCPST	b2521	0	1000	LR
MCTP1App	b0084+b0149+b0635;b0084+b0635+b3396	0	1000	LR
MCTP1Bpp	b0925;b1678	0	1000	LR
MCTP2App	b0084+b0149+b0635;b0084+b0635+b3396	0	1000	LR
MDDCP1pp	b0376;b0632;b0839;b2010;b2430;b3182	0	1000	LR
MDDCP2pp	b0376;b0632;b0839;b2010;b2430;b3182	0	1000	LR
MDDCP3pp	b0376;b0632;b0839;b2010;b2430;b3182	0	1000	LR
MDDCP4pp	b0376;b0632;b0839;b2010;b2430;b3182	0	1000	LR
MDDCP5pp	b0376;b0632;b0839;b2010;b2430;b3182	0	1000	LR
MDDEP1pp	b0376;b1655;b1856;b2134;b2175;b2328;b3182	0	1000	LR
MDDEP2pp	b0376;b1655;b1856;b2134;b2175;b2328;b3182	0	1000	LR
MDDEP3pp	b0376;b1655;b1856;b2134;b2175;b2328;b3182	0	1000	LR
MDDEP4pp	b0376;b1655;b1856;b2134;b2175;b2328;b3182	0	1000	LR
MDH	b3236	-1000	1000	B
MDH2	b2210	0	1000	LR
MDH3	b2210	0	1000	LR
ME1	b1479	0	1000	LR
ME2	b2463	0	1000	LR
MECDPDH5	b0684+b2515;b2515+b2895	0	1000	LR
MECDPS	b2746	0	1000	LR
MELIBt2pp	b0343;b4120	0	1000	LR
MELIBt3ipp	b1528	0	1000	LR
MELIBtex	b0241;b0929;b1377;b2215	-1000	1000	B
MEOHtex	b0241;b0929;b1377;b2215	-1000	1000	B
MEOHtrpp	s0001	-1000	1000	B
MEPCT	b2747	0	1000	LR
MEPNabcpp	b4104+b4105+b4106	0	1000	LR
MEPNtex	b0241;b0929;b1377;b2215	-1000	1000	B
METAT	b2942	0	1000	LR
METDabcpp	b0197+b0198+b0199	0	1000	LR
METDtex	b0241;b0929;b1377;b2215	-1000	1000	B
METGLCUR	b1617	0	1000	LR
METGLCURt2pp	b1616	0	1000	LR
METGLCURtex	b0241;b0929;b1377;b2215	-1000	1000	B
METNA	b1448	-1000	1000	B
METOX1s	s0001	0	1000	LR
METOX2s	s0001	0	1000	LR
METS	b3829;b4019	0	1000	LR
METSOX1abcpp		0	1000	LR
METSOX1tex	b0241;b0929;b1377;b2215	-1000	1000	B
METSOX2abcpp		0	1000	LR
METSOX2tex	b0241;b0929;b1377;b2215	-1000	1000	B
METSOXR1	b2582+b3551;b2582+b4219;b3551+b3781;b3781+b4219	0	1000	LR
METSOXR2	b1778+b2582;b1778+b3781;b1832+b2582;b1832+b3781	0	1000	LR
METabcpp	b0197+b0198+b0199	0	1000	LR
METt3pp	b1798;b4141	0	1000	LR
METtex	b0241;b0929;b1377;b2215	-1000	1000	B
MG2t3_2pp		-1000	1000	B
MG2tex	b0241;b0929;b1377;b2215	-1000	1000	B
MG2tpp	b3816	0	1000	LR
MG2uabcpp	b4242	0	1000	LR
MGSA	b0963	0	1000	LR
MI1PP	b2533	0	1000	LR
MICITDr	b0118	-1000	1000	B
MINCYCtex	b0241;b0929;b1377;b2215	-1000	1000	B
MINCYCtpp	b0462+b0463+b3035;b0463+b2470+b3035	0	1000	LR
MINOHPtexi		0	1000	LR
MLDCP1App	b0819;b0925;b1113;b1678;b1990	0	1000	LR
MLDCP1Bpp	b0819;b0925;b1113;b1678;b1990	0	1000	LR
MLDCP2App	b0819;b0925;b1113;b1678;b1990	0	1000	LR
MLDCP2Bpp	b0819;b0925;b1113;b1678;b1990	0	1000	LR
MLDCP3App	b0819;b0925;b1113;b1678;b1990	0	1000	LR
MLDEP1pp	b2328	0	1000	LR
MLDEP2pp	b2328	0	1000	LR
MLTG1	b0403	0	1000	LR
MLTG2	b0403	0	1000	LR
MLTG3	b0403	0	1000	LR
MLTG4	b0403	0	1000	LR
MLTG5	b0403	0	1000	LR
MLTGY1pp	b0211;b1097;b1193;b2558;b2701;b2813;b2963;b4392	0	1000	LR
MLTGY2pp	b0211;b1097;b1193;b2558;b2701;b2813;b2963;b4392	0	1000	LR
MLTGY3pp	b0211;b1097;b1193;b2558;b2701;b2813;b2963;b4392	0	1000	LR
MLTGY4pp	b0211;b1097;b1193;b2558;b2701;b2813;b2963;b4392	0	1000	LR
MLTP1	b3417	-1000	1000	B
MLTP2	b3417	-1000	1000	B
MLTP3	b3417	-1000	1000	B
MMCD	b2919	0	1000	LR
MMETt2pp	b0260	0	1000	LR
MMETtex	b0241;b0929;b1377;b2215	-1000	1000	B
MMM	b2917	0	1000	LR
MN2t3pp	b0752;b3915	0	1000	LR
MN2tipp	b1821	0	1000	LR
MN2tpp	b3040	0	1000	LR
MN6PP	b0822;b1727;b3697;b3826	0	1000	LR
MNLptspp	b2415+b2416+b2702+b2703+b2704;b2415+b2416+b2933+b2934;b2415+b2416+b3599	0	1000	LR
MNLtex	b0241;b0929;b1377;b2215	-1000	1000	B
MNNH	b4322	0	1000	LR
MNt2pp	b2392	0	1000	LR
MNtex	b0241;b0929;b1377;b2215	-1000	1000	B
MOADSUx	b0784+b2530	0	1000	LR
MOAT	b3633	0	1000	LR
MOAT2	b3633	0	1000	LR
MOAT3C	b3624	0	1000	LR
MOBDabcpp	b0763+b0764+b0765;b2422+b2423+b2424+b2425;b2422+b2423+b2424+b3917	0	1000	LR
MOBDtex	b0241;b0929;b1377;b2215	-1000	1000	B
MOCDS	b2877	0	1000	LR
MOCOS	b0827	0	1000	LR
MOGDS	b3856+b3857;b3857	0	1000	LR
MOHMT	b0134	0	1000	LR
MOX		0	1000	LR
MPTAT	b0009	0	1000	LR
MPTG	b0089+b0149+b1069;b0089+b1069+b2519;b0089+b1069+b3208;b0089+b1069+b3396	0	1000	LR
MPTG2	b0089+b0149+b1069;b0089+b1069+b2519;b0089+b1069+b3208;b0089+b1069+b3396	0	1000	LR
MPTS	b0784+b0785	0	1000	LR
MPTSS	b0826	0	1000	LR
MSAR	b1008;b1539	0	1000	LR
MSO3abcpp	b0933+b0934+b0936	0	1000	LR
MSO3tex	b0241;b0929;b1377;b2215	-1000	1000	B
MTAN	b0159	0	1000	LR
MTHFC	b0529	-1000	1000	B
MTHFD	b0529	-1000	1000	B
MTHFR2	b3941	0	1000	LR
MTHTHFSs	s0001	0	1000	LR
MTRPOX	b1059	0	1000	LR
N2Otex	b0241;b0929;b1377;b2215	-1000	1000	B
N2Otpp	s0001	-1000	1000	B
NACtex	b0241;b0929;b1377;b2215	-1000	1000	B
NACtpp		0	1000	LR
NADDP	b2411;b3996	0	1000	LR
NADH10	b0046;b1004;b1109;b3713	0	1000	LR
NADH16pp	b2276+b2277+b2278+b2279+b2280+b2281+b2282+b2283+b2284+b2285+b2286+b2287+b2288	0	1000	LR
NADH17pp	b2276+b2277+b2278+b2279+b2280+b2281+b2282+b2283+b2284+b2285+b2286+b2287+b2288	0	1000	LR
NADH18pp	b2276+b2277+b2278+b2279+b2280+b2281+b2282+b2283+b2284+b2285+b2286+b2287+b2288	0	1000	LR
NADH5	b0046;b1004;b1109;b3713	0	1000	LR
NADH9	b0046;b1004;b1109;b3713	0	1000	LR
NADHHR	b1779;s0001	0	1000	LR
NADHHS	b1779;s0001	0	1000	LR
NADHPO	b0605+b0606	0	1000	LR
NADHXD	b4167	0	1000	LR
NADHXE	b4167	-1000	1000	B
NADK	b2615	0	1000	LR
NADN		0	1000	LR
NADPHHR	b1779;s0001	0	1000	LR
NADPHHS	b1779;s0001	0	1000	LR
NADPHQR2	b3028	0	1000	LR
NADPHQR3	b3028	0	1000	LR
NADPHQR4	b3028	0	1000	LR
NADPHXD	b4167	0	1000	LR
NADPHXE	b4167	-1000	1000	B
NADPPPS		0	1000	LR
NADS1	b1740	0	1000	LR
NADTRHD	b3962	0	1000	LR
NAMNPP	b0931	0	1000	LR
NAt3_1p5pp	b1186	0	1000	LR
NAt3_2pp	b0019	0	1000	LR
NAt3pp	b0842;b1216	0	1000	LR
NAtex	b0241;b0929;b1377;b2215	-1000	1000	B
NDP3	b1134;b3614	0	1000	LR
NDP7	b3614	0	1000	LR
NDPK1	b0474;b2518	-1000	1000	B
NDPK2	b0474;b2518	-1000	1000	B
NDPK3	b0474;b2518	-1000	1000	B
NDPK4	b0474;b2518	-1000	1000	B
NDPK5	b0474;b2518	-1000	1000	B
NDPK6	b0474;b2518	-1000	1000	B
NDPK7	b0474;b2518	-1000	1000	B
NDPK8	b0474;b2518	-1000	1000	B
NH4tex	b0241;b0929;b1377;b2215	-1000	1000	B
NH4tpp	b0451;s0001	-1000	1000	B
NHFRBO	b2710+b2711	0	1000	LR
NI2abcpp	b3469	0	1000	LR
NI2t3pp	b0752;b3915	0	1000	LR
NI2tex	b0241;b0929;b1377;b2215	-1000	1000	B
NI2tpp	b3816	0	1000	LR
NI2uabcpp	b3476+b3477+b3478+b3479+b3480;b4242	0	1000	LR
NMNAT	b0639;b4390	0	1000	LR
NMNDA	b2700	0	1000	LR
NMNN		0	1000	LR
NMNPtpp	b0751	0	1000	LR
NMNt7pp		0	1000	LR
