#MetaNetX/TSV/stoichiometries.tsv 1.1
#ID	description	xrefs	gene_names
BUTtex	M_but@e	-1	M_but	e
BUTtex	M_but@p	1	M_but	p
BWCOGDS1	M_bwco1gdp@c	1	M_bwco1gdp	c
BWCOGDS1	M_bwco@c	-1	M_bwco	c
BWCOGDS1	M_gtp@c	-1	M_gtp	c
BWCOGDS1	M_h@c	-1	M_h	c
BWCOGDS1	M_ppi@c	1	M_ppi	c
BWCOGDS2	M_bwco1gdp@c	-1	M_bwco1gdp	c
BWCOGDS2	M_bwcogdp@c	1	M_bwcogdp	c
BWCOGDS2	M_gtp@c	-1	M_gtp	c
BWCOGDS2	M_h@c	-1	M_h	c
BWCOGDS2	M_ppi@c	1	M_ppi	c
BWCOS	M_amp@c	1	M_amp	c
BWCOS	M_bwco@c	1	M_bwco	c
BWCOS	M_cu2@c	1	M_cu2	c
BWCOS	M_mptamp@c	-1	M_mptamp	c
BWCOS	M_wco@c	-1	M_wco	c
CA2t3pp	M_ca2@c	-1	M_ca2	c
CA2t3pp	M_ca2@p	1	M_ca2	p
CA2t3pp	M_h@c	1	M_h	c
CA2t3pp	M_h@p	-1	M_h	p
CA2tex	M_ca2@e	-1	M_ca2	e
CA2tex	M_ca2@p	1	M_ca2	p
CADVtpp	M_15dap@c	-1	M_15dap	c
CADVtpp	M_15dap@p	1	M_15dap	p
CADVtpp	M_h@c	1	M_h	c
CADVtpp	M_h@p	-1	M_h	p
CADVtpp	M_lys__L@c	1	M_lys__L	c
CADVtpp	M_lys__L@p	-1	M_lys__L	p
CAT	M_h2o2@c	-2	M_h2o2	c
CAT	M_h2o@c	2	M_h2o	c
CAT	M_o2@c	1	M_o2	c
CAt6pp	M_ca2@c	-1	M_ca2	c
CAt6pp	M_ca2@p	1	M_ca2	p
CAt6pp	M_na1@c	1	M_na1	c
CAt6pp	M_na1@p	-1	M_na1	p
CBIAT	M_adocbi@c	1	M_adocbi	c
CBIAT	M_atp@c	-1	M_atp	c
CBIAT	M_cbi@c	-1	M_cbi	c
CBIAT	M_h@c	-1	M_h	c
CBIAT	M_pppi@c	1	M_pppi	c
CBItonex	M_cbi@e	-1	M_cbi	e
CBItonex	M_cbi@p	1	M_cbi	p
CBItonex	M_h@c	1	M_h	c
CBItonex	M_h@p	-1	M_h	p
CBIuabcpp	M_adp@c	1	M_adp	c
CBIuabcpp	M_atp@c	-1	M_atp	c
CBIuabcpp	M_cbi@c	1	M_cbi	c
CBIuabcpp	M_cbi@p	-1	M_cbi	p
CBIuabcpp	M_h2o@c	-1	M_h2o	c
CBIuabcpp	M_h@c	1	M_h	c
CBIuabcpp	M_pi@c	1	M_pi	c
CBL1abcpp	M_adp@c	1	M_adp	c
CBL1abcpp	M_atp@c	-1	M_atp	c
CBL1abcpp	M_cbl1@c	1	M_cbl1	c
CBL1abcpp	M_cbl1@p	-1	M_cbl1	p
CBL1abcpp	M_h2o@c	-1	M_h2o	c
CBL1abcpp	M_h@c	1	M_h	c
CBL1abcpp	M_pi@c	1	M_pi	c
CBL1tonex	M_cbl1@e	-1	M_cbl1	e
CBL1tonex	M_cbl1@p	1	M_cbl1	p
CBL1tonex	M_h@c	1	M_h	c
CBL1tonex	M_h@p	-1	M_h	p
CBLAT	M_adocbl@c	1	M_adocbl	c
CBLAT	M_atp@c	-1	M_atp	c
CBLAT	M_cbl1@c	-1	M_cbl1	c
CBLAT	M_h@c	-1	M_h	c
CBLAT	M_pppi@c	1	M_pppi	c
CBMD	M_cbm@c	-1	M_cbm	c
CBMD	M_co2@c	1	M_co2	c
CBMD	M_h@c	-2	M_h	c
CBMD	M_nh4@c	1	M_nh4	c
CBMKr	M_adp@c	1	M_adp	c
CBMKr	M_atp@c	-1	M_atp	c
CBMKr	M_cbp@c	1	M_cbp	c
CBMKr	M_co2@c	-1	M_co2	c
CBMKr	M_h@c	2	M_h	c
CBMKr	M_nh4@c	-1	M_nh4	c
CBPS	M_adp@c	2	M_adp	c
CBPS	M_atp@c	-2	M_atp	c
CBPS	M_cbp@c	1	M_cbp	c
CBPS	M_gln__L@c	-1	M_gln__L	c
CBPS	M_glu__L@c	1	M_glu__L	c
CBPS	M_h2o@c	-1	M_h2o	c
CBPS	M_h@c	2	M_h	c
CBPS	M_hco3@c	-1	M_hco3	c
CBPS	M_pi@c	1	M_pi	c
CCGS	M_adp@c	1	M_adp	c
CCGS	M_atp@c	-1	M_atp	c
CCGS	M_cdg@c	-1	M_cdg	c
CCGS	M_h2o@c	1	M_h2o	c
CCGS	M_h@c	1	M_h	c
CCGS	M_nh4@c	-1	M_nh4	c
CCGS	M_pi@c	1	M_pi	c
CCGS	M_preq0@c	1	M_preq0	c
CD2abcpp	M_adp@c	1	M_adp	c
CD2abcpp	M_atp@c	-1	M_atp	c
CD2abcpp	M_cd2@c	-1	M_cd2	c
CD2abcpp	M_cd2@p	1	M_cd2	p
CD2abcpp	M_h2o@c	-1	M_h2o	c
CD2abcpp	M_h@c	1	M_h	c
CD2abcpp	M_pi@c	1	M_pi	c
CD2t3pp	M_cd2@c	-1	M_cd2	c
CD2t3pp	M_cd2@p	1	M_cd2	p
CD2t3pp	M_h@c	1	M_h	c
CD2t3pp	M_h@p	-1	M_h	p
CD2tex	M_cd2@e	-1	M_cd2	e
CD2tex	M_cd2@p	1	M_cd2	p
CD2tpp	M_cd2@c	1	M_cd2	c
CD2tpp	M_cd2@p	-1	M_cd2	p
CDAPPA120	M_cdpdddecg@c	-1	M_cdpdddecg	c
CDAPPA120	M_cmp@c	1	M_cmp	c
CDAPPA120	M_h2o@c	-1	M_h2o	c
CDAPPA120	M_h@c	2	M_h	c
CDAPPA120	M_pa120@c	1	M_pa120	c
CDAPPA140	M_cdpdtdecg@c	-1	M_cdpdtdecg	c
CDAPPA140	M_cmp@c	1	M_cmp	c
CDAPPA140	M_h2o@c	-1	M_h2o	c
CDAPPA140	M_h@c	2	M_h	c
CDAPPA140	M_pa140@c	1	M_pa140	c
CDAPPA141	M_cdpdtdec7eg@c	-1	M_cdpdtdec7eg	c
CDAPPA141	M_cmp@c	1	M_cmp	c
CDAPPA141	M_h2o@c	-1	M_h2o	c
CDAPPA141	M_h@c	2	M_h	c
CDAPPA141	M_pa141@c	1	M_pa141	c
CDAPPA160	M_cdpdhdecg@c	-1	M_cdpdhdecg	c
CDAPPA160	M_cmp@c	1	M_cmp	c
CDAPPA160	M_h2o@c	-1	M_h2o	c
CDAPPA160	M_h@c	2	M_h	c
CDAPPA160	M_pa160@c	1	M_pa160	c
CDAPPA161	M_cdpdhdec9eg@c	-1	M_cdpdhdec9eg	c
CDAPPA161	M_cmp@c	1	M_cmp	c
CDAPPA161	M_h2o@c	-1	M_h2o	c
CDAPPA161	M_h@c	2	M_h	c
CDAPPA161	M_pa161@c	1	M_pa161	c
CDAPPA180	M_cdpdodecg@c	-1	M_cdpdodecg	c
CDAPPA180	M_cmp@c	1	M_cmp	c
CDAPPA180	M_h2o@c	-1	M_h2o	c
CDAPPA180	M_h@c	2	M_h	c
CDAPPA180	M_pa180@c	1	M_pa180	c
CDAPPA181	M_cdpdodec11eg@c	-1	M_cdpdodec11eg	c
CDAPPA181	M_cmp@c	1	M_cmp	c
CDAPPA181	M_h2o@c	-1	M_h2o	c
CDAPPA181	M_h@c	2	M_h	c
CDAPPA181	M_pa181@c	1	M_pa181	c
CDGR	M_h@c	-3	M_h	c
CDGR	M_nadp@c	2	M_nadp	c
CDGR	M_nadph@c	-2	M_nadph	c
CDGR	M_preq0@c	-1	M_preq0	c
CDGR	M_preq1@c	1	M_preq1	c
CDGS	M_cdg@c	1	M_cdg	c
CDGS	M_cph4@c	-1	M_cph4	c
CDGS	M_h@c	-1	M_h	c
CDGS	M_nh4@c	1	M_nh4	c
CDGUNPD	M_5pg35pg@c	1	M_5pg35pg	c
CDGUNPD	M_cdigmp@c	-1	M_cdigmp	c
CDGUNPD	M_h2o@c	-1	M_h2o	c
CDGUNPD	M_h@c	1	M_h	c
CDPMEK	M_2p4c2me@c	1	M_2p4c2me	c
CDPMEK	M_4c2me@c	-1	M_4c2me	c
CDPMEK	M_adp@c	1	M_adp	c
CDPMEK	M_atp@c	-1	M_atp	c
CDPMEK	M_h@c	1	M_h	c
CDPPH	M_cdp@c	-1	M_cdp	c
CDPPH	M_cmp@c	1	M_cmp	c
CDPPH	M_h2o@c	-1	M_h2o	c
CDPPH	M_h@c	1	M_h	c
CDPPH	M_pi@c	1	M_pi	c
CELBpts	M_6pgg@c	1	M_6pgg	c
CELBpts	M_cellb@e	-1	M_cellb	e
CELBpts	M_pep@c	-1	M_pep	c
CELBpts	M_pyr@c	1	M_pyr	c
CFAS160E	M_ahcys@c	2	M_ahcys	c
CFAS160E	M_amet@c	-2	M_amet	c
CFAS160E	M_cpe160@c	1	M_cpe160	c
CFAS160E	M_h@c	2	M_h	c
CFAS160E	M_pe161@c	-1	M_pe161	c
CFAS160G	M_ahcys@c	2	M_ahcys	c
CFAS160G	M_amet@c	-2	M_amet	c
CFAS160G	M_cpg160@c	1	M_cpg160	c
CFAS160G	M_h@c	2	M_h	c
CFAS160G	M_pg161@c	-1	M_pg161	c
CFAS180E	M_ahcys@c	2	M_ahcys	c
CFAS180E	M_amet@c	-2	M_amet	c
CFAS180E	M_cpe180@c	1	M_cpe180	c
CFAS180E	M_h@c	2	M_h	c
CFAS180E	M_pe181@c	-1	M_pe181	c
CFAS180G	M_ahcys@c	2	M_ahcys	c
CFAS180G	M_amet@c	-2	M_amet	c
CFAS180G	M_cpg180@c	1	M_cpg180	c
CFAS180G	M_h@c	2	M_h	c
CFAS180G	M_pg181@c	-1	M_pg181	c
CGLYabcpp	M_adp@c	1	M_adp	c
CGLYabcpp	M_atp@c	-1	M_atp	c
CGLYabcpp	M_cgly@c	1	M_cgly	c
CGLYabcpp	M_cgly@p	-1	M_cgly	p
CGLYabcpp	M_h2o@c	-1	M_h2o	c
CGLYabcpp	M_h@c	1	M_h	c
CGLYabcpp	M_pi@c	1	M_pi	c
CGLYtex	M_cgly@e	-1	M_cgly	e
CGLYtex	M_cgly@p	1	M_cgly	p
CH4t2pp	M_ch4@c	-1	M_ch4	c
CH4t2pp	M_ch4@p	1	M_ch4	p
CH4tex	M_ch4@e	-1	M_ch4	e
CH4tex	M_ch4@p	1	M_ch4	p
CHLabcpp	M_adp@c	1	M_adp	c
CHLabcpp	M_atp@c	-1	M_atp	c
CHLabcpp	M_chol@c	1	M_chol	c
CHLabcpp	M_chol@p	-1	M_chol	p
CHLabcpp	M_h2o@c	-1	M_h2o	c
CHLabcpp	M_h@c	1	M_h	c
CHLabcpp	M_pi@c	1	M_pi	c
CHLt2pp	M_chol@c	1	M_chol	c
CHLt2pp	M_chol@p	-1	M_chol	p
CHLt2pp	M_h@c	1	M_h	c
CHLt2pp	M_h@p	-1	M_h	p
CHLt3pp	M_chol@c	-1	M_chol	c
CHLt3pp	M_chol@p	1	M_chol	p
CHLt3pp	M_h@c	1	M_h	c
CHLt3pp	M_h@p	-1	M_h	p
CHLtex	M_chol@e	-1	M_chol	e
CHLtex	M_chol@p	1	M_chol	p
CHOLATEtpp	M_cholate@c	-1	M_cholate	c
CHOLATEtpp	M_cholate@p	1	M_cholate	p
CHOLATEtpp	M_h@c	1	M_h	c
CHOLATEtpp	M_h@p	-1	M_h	p
CHOLD	M_betald@c	1	M_betald	c
CHOLD	M_chol@c	-1	M_chol	c
CHOLD	M_h@c	1	M_h	c
CHOLD	M_nad@c	-1	M_nad	c
CHOLD	M_nadh@c	1	M_nadh	c
CHOLID	M_cholate@c	-1	M_cholate	c
CHOLID	M_dhcholn@c	1	M_dhcholn	c
CHOLID	M_h@c	1	M_h	c
CHOLID	M_nad@c	-1	M_nad	c
CHOLID	M_nadh@c	1	M_nadh	c
CHORM	M_chor@c	-1	M_chor	c
CHORM	M_pphn@c	1	M_pphn	c
CHORS	M_3psme@c	-1	M_3psme	c
CHORS	M_chor@c	1	M_chor	c
CHORS	M_pi@c	1	M_pi	c
CHRPL	M_4hbz@c	1	M_4hbz	c
CHRPL	M_chor@c	-1	M_chor	c
CHRPL	M_pyr@c	1	M_pyr	c
CHTBSptspp	M_chtbs6p@c	1	M_chtbs6p	c
CHTBSptspp	M_chtbs@p	-1	M_chtbs	p
CHTBSptspp	M_pep@c	-1	M_pep	c
CHTBSptspp	M_pyr@c	1	M_pyr	c
CHTBStex	M_chtbs@e	-1	M_chtbs	e
CHTBStex	M_chtbs@p	1	M_chtbs	p
CINNDO	M_cenchddd@c	1	M_cenchddd	c
CINNDO	M_cinnm@c	-1	M_cinnm	c
CINNDO	M_h@c	-1	M_h	c
CINNDO	M_nad@c	1	M_nad	c
CINNDO	M_nadh@c	-1	M_nadh	c
CINNDO	M_o2@c	-1	M_o2	c
CITL	M_ac@c	1	M_ac	c
CITL	M_cit@c	-1	M_cit	c
CITL	M_oaa@c	1	M_oaa	c
CITt3pp	M_cit@c	-1	M_cit	c
CITt3pp	M_cit@p	1	M_cit	p
CITt3pp	M_h@c	1	M_h	c
CITt3pp	M_h@p	-1	M_h	p
CITt7pp	M_cit@c	1	M_cit	c
CITt7pp	M_cit@p	-1	M_cit	p
CITt7pp	M_succ@c	-1	M_succ	c
CITt7pp	M_succ@p	1	M_succ	p
CITtex	M_cit@e	-1	M_cit	e
CITtex	M_cit@p	1	M_cit	p
CLBtex	M_cellb@e	-1	M_cellb	e
CLBtex	M_cellb@p	1	M_cellb	p
CLIPAabctex	M_adp@c	1	M_adp	c
CLIPAabctex	M_atp@c	-1	M_atp	c
CLIPAabctex	M_h2o@c	-1	M_h2o	c
CLIPAabctex	M_h@c	1	M_h	c
CLIPAabctex	M_lipa_cold@e	1	M_lipa_cold	e
CLIPAabctex	M_lipa_cold@p	-1	M_lipa_cold	p
CLIPAabctex	M_pi@c	1	M_pi	c
CLPNH120pp	M_clpn120@p	-1	M_clpn120	p
CLPNH120pp	M_h2o@p	-1	M_h2o	p
CLPNH120pp	M_h@p	1	M_h	p
CLPNH120pp	M_pa120@p	1	M_pa120	p
CLPNH120pp	M_pg120@p	1	M_pg120	p
CLPNH140pp	M_clpn140@p	-1	M_clpn140	p
CLPNH140pp	M_h2o@p	-1	M_h2o	p
CLPNH140pp	M_h@p	1	M_h	p
CLPNH140pp	M_pa140@p	1	M_pa140	p
CLPNH140pp	M_pg140@p	1	M_pg140	p
CLPNH141pp	M_clpn141@p	-1	M_clpn141	p
CLPNH141pp	M_h2o@p	-1	M_h2o	p
CLPNH141pp	M_h@p	1	M_h	p
CLPNH141pp	M_pa141@p	1	M_pa141	p
CLPNH141pp	M_pg141@p	1	M_pg141	p
CLPNH160pp	M_clpn160@p	-1	M_clpn160	p
CLPNH160pp	M_h2o@p	-1	M_h2o	p
CLPNH160pp	M_h@p	1	M_h	p
CLPNH160pp	M_pa160@p	1	M_pa160	p
CLPNH160pp	M_pg160@p	1	M_pg160	p
CLPNH161pp	M_clpn161@p	-1	M_clpn161	p
CLPNH161pp	M_h2o@p	-1	M_h2o	p
CLPNH161pp	M_h@p	1	M_h	p
CLPNH161pp	M_pa161@p	1	M_pa161	p
CLPNH161pp	M_pg161@p	1	M_pg161	p
CLPNH180pp	M_clpn180@p	-1	M_clpn180	p
CLPNH180pp	M_h2o@p	-1	M_h2o	p
CLPNH180pp	M_h@p	1	M_h	p
CLPNH180pp	M_pa180@p	1	M_pa180	p
CLPNH180pp	M_pg180@p	1	M_pg180	p
CLPNH181pp	M_clpn181@p	-1	M_clpn181	p
CLPNH181pp	M_h2o@p	-1	M_h2o	p
CLPNH181pp	M_h@p	1	M_h	p
CLPNH181pp	M_pa181@p	1	M_pa181	p
CLPNH181pp	M_pg181@p	1	M_pg181	p
CLPNS120pp	M_clpn120@p	1	M_clpn120	p
CLPNS120pp	M_glyc@p	1	M_glyc	p
CLPNS120pp	M_pg120@p	-2	M_pg120	p
CLPNS140pp	M_clpn140@p	1	M_clpn140	p
CLPNS140pp	M_glyc@p	1	M_glyc	p
CLPNS140pp	M_pg140@p	-2	M_pg140	p
CLPNS141pp	M_clpn141@p	1	M_clpn141	p
CLPNS141pp	M_glyc@p	1	M_glyc	p
CLPNS141pp	M_pg141@p	-2	M_pg141	p
CLPNS160pp	M_clpn160@p	1	M_clpn160	p
CLPNS160pp	M_glyc@p	1	M_glyc	p
CLPNS160pp	M_pg160@p	-2	M_pg160	p
CLPNS161pp	M_clpn161@p	1	M_clpn161	p
CLPNS161pp	M_glyc@p	1	M_glyc	p
CLPNS161pp	M_pg161@p	-2	M_pg161	p
CLPNS180pp	M_clpn180@p	1	M_clpn180	p
CLPNS180pp	M_glyc@p	1	M_glyc	p
CLPNS180pp	M_pg180@p	-2	M_pg180	p
CLPNS181pp	M_clpn181@p	1	M_clpn181	p
CLPNS181pp	M_glyc@p	1	M_glyc	p
CLPNS181pp	M_pg181@p	-2	M_pg181	p
CLt3_2pp	M_cl@c	2	M_cl	c
CLt3_2pp	M_cl@p	-2	M_cl	p
CLt3_2pp	M_h@c	-1	M_h	c
CLt3_2pp	M_h@p	1	M_h	p
CLtex	M_cl@e	-1	M_cl	e
CLtex	M_cl@p	1	M_cl	p
CLtipp	M_cl@c	1	M_cl	c
CLtipp	M_cl@p	-1	M_cl	p
CMPN	M_cmp@c	-1	M_cmp	c
CMPN	M_csn@c	1	M_csn	c
CMPN	M_h2o@c	-1	M_h2o	c
CMPN	M_r5p@c	1	M_r5p	c
CMPtex	M_cmp@e	-1	M_cmp	e
CMPtex	M_cmp@p	1	M_cmp	p
CMtex	M_cm@e	-1	M_cm	e
CMtex	M_cm@p	1	M_cm	p
CMtpp	M_cm@e	1	M_cm	e
CMtpp	M_cm@p	-1	M_cm	p
CMtpp	M_h@c	1	M_h	c
CMtpp	M_h@p	-1	M_h	p
CO2tex	M_co2@e	-1	M_co2	e
CO2tex	M_co2@p	1	M_co2	p
CO2tpp	M_co2@c	1	M_co2	c
CO2tpp	M_co2@p	-1	M_co2	p
COBALT2abcpp	M_adp@c	1	M_adp	c
COBALT2abcpp	M_atp@c	-1	M_atp	c
COBALT2abcpp	M_cobalt2@c	-1	M_cobalt2	c
COBALT2abcpp	M_cobalt2@p	1	M_cobalt2	p
COBALT2abcpp	M_h2o@c	-1	M_h2o	c
COBALT2abcpp	M_h@c	1	M_h	c
COBALT2abcpp	M_pi@c	1	M_pi	c
COBALT2t3pp	M_cobalt2@c	-1	M_cobalt2	c
COBALT2t3pp	M_cobalt2@p	1	M_cobalt2	p
COBALT2t3pp	M_h@c	1	M_h	c
COBALT2t3pp	M_h@p	-1	M_h	p
COBALT2tex	M_cobalt2@e	-1	M_cobalt2	e
COBALT2tex	M_cobalt2@p	1	M_cobalt2	p
COBALT2tpp	M_cobalt2@c	1	M_cobalt2	c
COBALT2tpp	M_cobalt2@p	-1	M_cobalt2	p
COLIPAKpp	M_colipa@p	-1	M_colipa	p
COLIPAKpp	M_colipap@p	1	M_colipap	p
COLIPAKpp	M_udcpdp@p	-1	M_udcpdp	p
COLIPAKpp	M_udcpp@p	1	M_udcpp	p
COLIPAPabctex	M_adp@c	1	M_adp	c
COLIPAPabctex	M_atp@c	-1	M_atp	c
COLIPAPabctex	M_colipap@e	1	M_colipap	e
COLIPAPabctex	M_colipap@p	-1	M_colipap	p
COLIPAPabctex	M_h2o@c	-1	M_h2o	c
COLIPAPabctex	M_h@c	1	M_h	c
COLIPAPabctex	M_pi@c	1	M_pi	c
COLIPAabcpp	M_adp@c	1	M_adp	c
COLIPAabcpp	M_atp@c	-1	M_atp	c
COLIPAabcpp	M_colipa@c	-1	M_colipa	c
COLIPAabcpp	M_colipa@p	1	M_colipa	p
COLIPAabcpp	M_h2o@c	-1	M_h2o	c
COLIPAabcpp	M_h@c	1	M_h	c
COLIPAabcpp	M_pi@c	1	M_pi	c
COLIPAabctex	M_adp@c	1	M_adp	c
COLIPAabctex	M_atp@c	-1	M_atp	c
COLIPAabctex	M_colipa@e	1	M_colipa	e
COLIPAabctex	M_colipa@p	-1	M_colipa	p
COLIPAabctex	M_h2o@c	-1	M_h2o	c
COLIPAabctex	M_h@c	1	M_h	c
COLIPAabctex	M_pi@c	1	M_pi	c
CPGNR1	M_cpgn@c	-2	M_cpgn	c
CPGNR1	M_cpgn_un@c	2	M_cpgn_un	c
CPGNR1	M_fad@c	1	M_fad	c
CPGNR1	M_fadh2@c	-1	M_fadh2	c
CPGNR1	M_fe2@c	2	M_fe2	c
CPGNR1	M_h@c	2	M_h	c
CPGNR2	M_cpgn@c	-2	M_cpgn	c
CPGNR2	M_cpgn_un@c	2	M_cpgn_un	c
CPGNR2	M_fe2@c	2	M_fe2	c
CPGNR2	M_fmn@c	1	M_fmn	c
CPGNR2	M_fmnh2@c	-1	M_fmnh2	c
CPGNR2	M_h@c	2	M_h	c
CPGNR3	M_cpgn@c	-2	M_cpgn	c
CPGNR3	M_cpgn_un@c	2	M_cpgn_un	c
CPGNR3	M_fe2@c	2	M_fe2	c
CPGNR3	M_h@c	2	M_h	c
CPGNR3	M_rbflvrd@c	-1	M_rbflvrd	c
CPGNR3	M_ribflv@c	1	M_ribflv	c
CPGNUtex	M_cpgn_un@e	1	M_cpgn_un	e
CPGNUtex	M_cpgn_un@p	-1	M_cpgn_un	p
CPGNUtex	M_h@c	1	M_h	c
CPGNUtex	M_h@p	-1	M_h	p
CPGNUtpp	M_cpgn_un@c	-1	M_cpgn_un	c
CPGNUtpp	M_cpgn_un@p	1	M_cpgn_un	p
CPGNUtpp	M_h@c	1	M_h	c
CPGNUtpp	M_h@p	-1	M_h	p
CPGNabcpp	M_adp@c	1	M_adp	c
CPGNabcpp	M_atp@c	-1	M_atp	c
CPGNabcpp	M_cpgn@c	1	M_cpgn	c
CPGNabcpp	M_cpgn@p	-1	M_cpgn	p
CPGNabcpp	M_h2o@c	-1	M_h2o	c
CPGNabcpp	M_h@c	1	M_h	c
CPGNabcpp	M_pi@c	1	M_pi	c
CPGNexs	M_cpgn@e	1	M_cpgn	e
CPGNexs	M_cpgn_un@e	-1	M_cpgn_un	e
CPGNexs	M_fe3@e	-1	M_fe3	e
CPGNtonex	M_cpgn@e	-1	M_cpgn	e
CPGNtonex	M_cpgn@p	1	M_cpgn	p
CPGNtonex	M_h@c	1	M_h	c
CPGNtonex	M_h@p	-1	M_h	p
CPH4S	M_acald@c	1	M_acald	c
CPH4S	M_ahdt@c	-1	M_ahdt	c
CPH4S	M_cph4@c	1	M_cph4	c
CPH4S	M_h2o@c	-1	M_h2o	c
CPH4S	M_h@c	1	M_h	c
CPH4S	M_pppi@c	1	M_pppi	c
CPL	M_ch4@c	1	M_ch4	c
CPL	M_prcp@c	1	M_prcp	c
CPL	M_prpmn@c	-1	M_prpmn	c
CPMPS	M_cpmp@c	1	M_cpmp	c
CPMPS	M_gtp@c	-1	M_gtp	c
CPMPS	M_h2o@c	-1	M_h2o	c
CPMPS	M_ppi@c	1	M_ppi	c
CPPPGO	M_co2@c	2	M_co2	c
CPPPGO	M_cpppg3@c	-1	M_cpppg3	c
CPPPGO	M_h2o@c	2	M_h2o	c
CPPPGO	M_h@c	-2	M_h	c
CPPPGO	M_o2@c	-1	M_o2	c
CPPPGO	M_pppg9@c	1	M_pppg9	c
CPPPGO2	M_amet@c	-2	M_amet	c
CPPPGO2	M_co2@c	2	M_co2	c
CPPPGO2	M_cpppg3@c	-1	M_cpppg3	c
CPPPGO2	M_dad_5@c	2	M_dad_5	c
CPPPGO2	M_met__L@c	2	M_met__L	c
CPPPGO2	M_pppg9@c	1	M_pppg9	c
CRNBTCT	M_bbtcoa@c	-1	M_bbtcoa	c
CRNBTCT	M_crn@c	-1	M_crn	c
CRNBTCT	M_crncoa@c	1	M_crncoa	c
CRNBTCT	M_gbbtn@c	1	M_gbbtn	c
CRNCAL2	M_adp@c	1	M_adp	c
CRNCAL2	M_atp@c	-1	M_atp	c
CRNCAL2	M_coa@c	-1	M_coa	c
CRNCAL2	M_crn@c	-1	M_crn	c
CRNCAL2	M_crncoa@c	1	M_crncoa	c
CRNCAL2	M_pi@c	1	M_pi	c
CRNCAR	M_crnDcoa@c	1	M_crnDcoa	c
CRNCAR	M_crncoa@c	-1	M_crncoa	c
CRNCBCT	M_crn@c	-1	M_crn	c
CRNCBCT	M_crncoa@c	1	M_crncoa	c
CRNCBCT	M_ctbt@c	1	M_ctbt	c
CRNCBCT	M_ctbtcoa@c	-1	M_ctbtcoa	c
CRNCDH	M_crncoa@c	-1	M_crncoa	c
CRNCDH	M_ctbtcoa@c	1	M_ctbtcoa	c
CRNCDH	M_h2o@c	1	M_h2o	c
CRNDCAL2	M_adp@c	1	M_adp	c
CRNDCAL2	M_atp@c	-1	M_atp	c
CRNDCAL2	M_coa@c	-1	M_coa	c
CRNDCAL2	M_crnDcoa@c	1	M_crnDcoa	c
CRNDCAL2	M_crn__D@c	-1	M_crn__D	c
CRNDCAL2	M_pi@c	1	M_pi	c
CRNDabcpp	M_adp@c	1	M_adp	c
CRNDabcpp	M_atp@c	-1	M_atp	c
CRNDabcpp	M_crn__D@c	1	M_crn__D	c
CRNDabcpp	M_crn__D@p	-1	M_crn__D	p
CRNDabcpp	M_h2o@c	-1	M_h2o	c
CRNDabcpp	M_h@c	1	M_h	c
CRNDabcpp	M_pi@c	1	M_pi	c
CRNDt2rpp	M_crn__D@c	1	M_crn__D	c
CRNDt2rpp	M_crn__D@p	-1	M_crn__D	p
CRNDt2rpp	M_h@c	1	M_h	c
CRNDt2rpp	M_h@p	-1	M_h	p
CRNDtex	M_crn__D@e	-1	M_crn__D	e
CRNDtex	M_crn__D@p	1	M_crn__D	p
CRNabcpp	M_adp@c	1	M_adp	c
CRNabcpp	M_atp@c	-1	M_atp	c
CRNabcpp	M_crn@c	1	M_crn	c
CRNabcpp	M_crn@p	-1	M_crn	p
CRNabcpp	M_h2o@c	-1	M_h2o	c
CRNabcpp	M_h@c	1	M_h	c
CRNabcpp	M_pi@c	1	M_pi	c
CRNt2rpp	M_crn@c	1	M_crn	c
CRNt2rpp	M_crn@p	-1	M_crn	p
CRNt2rpp	M_h@c	1	M_h	c
CRNt2rpp	M_h@p	-1	M_h	p
CRNt7pp	M_crn@c	1	M_crn	c
CRNt7pp	M_crn@p	-1	M_crn	p
CRNt7pp	M_gbbtn@c	-1	M_gbbtn	c
CRNt7pp	M_gbbtn@p	1	M_gbbtn	p
CRNt8pp	M_crn@c	1	M_crn	c
CRNt8pp	M_crn@p	-1	M_crn	p
CRNt8pp	M_crn__D@c	-1	M_crn__D	c
CRNt8pp	M_crn__D@p	1	M_crn__D	p
CRNtex	M_crn@e	-1	M_crn	e
CRNtex	M_crn@p	1	M_crn	p
CS	M_accoa@c	-1	M_accoa	c
CS	M_cit@c	1	M_cit	c
CS	M_coa@c	1	M_coa	c
CS	M_h2o@c	-1	M_h2o	c
CS	M_h@c	1	M_h	c
CS	M_oaa@c	-1	M_oaa	c
CS1tex	M_cs1@e	-1	M_cs1	e
CS1tex	M_cs1@p	1	M_cs1	p
CSND	M_csn@c	-1	M_csn	c
CSND	M_h2o@c	-1	M_h2o	c
CSND	M_h@c	-1	M_h	c
CSND	M_nh4@c	1	M_nh4	c
CSND	M_ura@c	1	M_ura	c
CSNt2pp	M_csn@c	1	M_csn	c
CSNt2pp	M_csn@p	-1	M_csn	p
CSNt2pp	M_h@c	1	M_h	c
CSNt2pp	M_h@p	-1	M_h	p
CSNtex	M_csn@e	-1	M_csn	e
CSNtex	M_csn@p	1	M_csn	p
CTBTCAL2	M_adp@c	1	M_adp	c
CTBTCAL2	M_atp@c	-1	M_atp	c
CTBTCAL2	M_coa@c	-1	M_coa	c
CTBTCAL2	M_ctbt@c	-1	M_ctbt	c
CTBTCAL2	M_ctbtcoa@c	1	M_ctbtcoa	c
